PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 5.66220e-01  5.66220e-01  5.50556e-04  0.00000e+00  0.00000e+00  8.68731e-04 
 9.48761e-01  9.48761e-01  3.56998e-01  1.11740e+00  0.00000e+00  3.95897e-01 
 1.29082e+00  1.29082e+00  6.81985e-01  1.42034e+00  0.00000e+00  7.40211e-01 
 1.56701e+00  1.56701e+00  9.46097e-01  1.66479e+00  0.00000e+00  1.00472e+00 
 1.78694e+00  1.78694e+00  1.15735e+00  1.85839e+00  2.47711e+00  1.20028e+00 
 1.96527e+00  1.96527e+00  1.32938e+00  2.01436e+00  2.59005e+00  1.34456e+00 
 2.10730e+00  2.10730e+00  1.46678e+00  2.13693e+00  2.67575e+00  1.44684e+00 
 2.22038e+00  2.22038e+00  1.57652e+00  2.23289e+00  2.73970e+00  1.51700e+00 
 2.31040e+00  2.31040e+00  1.66421e+00  2.30773e+00  2.78639e+00  1.56281e+00 
 2.38198e+00  2.38198e+00  1.73426e+00  2.36574e+00  2.81942e+00  1.59020e+00 
 2.43873e+00  2.43873e+00  1.79012e+00  2.41030e+00  2.84161e+00  1.60367e+00 
 2.48347e+00  2.48347e+00  1.83450e+00  2.44402e+00  2.85516e+00  1.60664e+00 
 2.51845e+00  2.51845e+00  1.86953e+00  2.46900e+00  2.86184e+00  1.60169e+00 
 2.54546e+00  2.54546e+00  1.89696e+00  2.48689e+00  2.86303e+00  1.59069e+00 
 2.56728e+00  2.56728e+00  1.91948e+00  2.50039e+00  2.86130e+00  1.57065e+00 
 2.58335e+00  2.58335e+00  1.93649e+00  2.50878e+00  2.85558e+00  1.54766e+00 
 2.59461e+00  2.59461e+00  1.94890e+00  2.51293e+00  2.84662e+00  1.52255e+00 
 2.60182e+00  2.60182e+00  1.95743e+00  2.51354e+00  2.83503e+00  1.49599e+00 
 2.60563e+00  2.60563e+00  1.96271e+00  2.51122e+00  2.82130e+00  1.46849e+00 
 2.60656e+00  2.60656e+00  1.96525e+00  2.50644e+00  2.80584e+00  1.44045e+00 
 2.60508e+00  2.60508e+00  1.96547e+00  2.49962e+00  2.78900e+00  1.41217e+00 
 2.60154e+00  2.60154e+00  1.96373e+00  2.49110e+00  2.77105e+00  1.38391e+00 
 2.59627e+00  2.59627e+00  1.96033e+00  2.48116e+00  2.75222e+00  1.35583e+00 
 2.58953e+00  2.58953e+00  1.95553e+00  2.47005e+00  2.73272e+00  1.32809e+00 
 2.58156e+00  2.58156e+00  1.94955e+00  2.45797e+00  2.71269e+00  1.30079e+00 
 2.57254e+00  2.57254e+00  1.94257e+00  2.44509e+00  2.69229e+00  1.27401e+00 
 2.56264e+00  2.56264e+00  1.93475e+00  2.43156e+00  2.67161e+00  1.24781e+00 
 2.55200e+00  2.55200e+00  1.92622e+00  2.41749e+00  2.65076e+00  1.22222e+00 
 2.54074e+00  2.54074e+00  1.91709e+00  2.40301e+00  2.62982e+00  1.19729e+00 
 2.52897e+00  2.52897e+00  1.90747e+00  2.38819e+00  2.60884e+00  1.17302e+00 
 5.96107e-01  5.96107e-01  1.23568e-03  0.00000e+00  0.00000e+00  2.97099e-03 
 9.94810e-01  9.94810e-01  3.70782e-01  1.10984e+00  0.00000e+00  4.18240e-01 
 1.32079e+00  1.32079e+00  6.78912e-01  1.39315e+00  0.00000e+00  7.50937e-01 
 1.56960e+00  1.56960e+00  9.15917e-01  1.60815e+00  0.00000e+00  9.91474e-01 
 1.75958e+00  1.75958e+00  1.09806e+00  1.77066e+00  2.24402e+00  1.15969e+00 
 1.90829e+00  1.90829e+00  1.24161e+00  1.89647e+00  2.33261e+00  1.27652e+00 
 2.02232e+00  2.02232e+00  1.35234e+00  1.99088e+00  2.39537e+00  1.35316e+00 
 2.10964e+00  2.10964e+00  1.43774e+00  2.06120e+00  2.43836e+00  1.40026e+00 
 2.17628e+00  2.17628e+00  1.50352e+00  2.11298e+00  2.46626e+00  1.42578e+00 
 2.22679e+00  2.22679e+00  1.55399e+00  2.15040e+00  2.48259e+00  1.43556e+00 
 2.26462e+00  2.26462e+00  1.59241e+00  2.17661e+00  2.49003e+00  1.43392e+00 
 2.29242e+00  2.29242e+00  1.62130e+00  2.19404e+00  2.49061e+00  1.42400e+00 
 2.31222e+00  2.31222e+00  1.64259e+00  2.20454e+00  2.48589e+00  1.40814e+00 
 2.32563e+00  2.32563e+00  1.65780e+00  2.20956e+00  2.47709e+00  1.38799e+00 
 2.33500e+00  2.33500e+00  1.66923e+00  2.21139e+00  2.46635e+00  1.36094e+00 
 2.33988e+00  2.33988e+00  1.67638e+00  2.20938e+00  2.45276e+00  1.33220e+00 
 2.34109e+00  2.34109e+00  1.68003e+00  2.20428e+00  2.43694e+00  1.30245e+00 
 2.33927e+00  2.33927e+00  1.68078e+00  2.19667e+00  2.41939e+00  1.27221e+00 
 2.33495e+00  2.33495e+00  1.67916e+00  2.18704e+00  2.40049e+00  1.24185e+00 
 2.32859e+00  2.32859e+00  1.67557e+00  2.17577e+00  2.38059e+00  1.21168e+00 
 2.32053e+00  2.32053e+00  1.67036e+00  2.16319e+00  2.35993e+00  1.18190e+00 
 2.31108e+00  2.31108e+00  1.66382e+00  2.14957e+00  2.33872e+00  1.15268e+00 
 2.30050e+00  2.30050e+00  1.65619e+00  2.13511e+00  2.31715e+00  1.12411e+00 
 2.28899e+00  2.28899e+00  1.64765e+00  2.12001e+00  2.29535e+00  1.09628e+00 
 2.27672e+00  2.27672e+00  1.63839e+00  2.10442e+00  2.27343e+00  1.06924e+00 
 2.26384e+00  2.26384e+00  1.62853e+00  2.08845e+00  2.25149e+00  1.04302e+00 
 2.25048e+00  2.25048e+00  1.61819e+00  2.07221e+00  2.22960e+00  1.01764e+00 
 2.23673e+00  2.23673e+00  1.60748e+00  2.05579e+00  2.20783e+00  9.93095e-01 
 2.22270e+00  2.22270e+00  1.59647e+00  2.03926e+00  2.18622e+00  9.69385e-01 
 2.20844e+00  2.20844e+00  1.58523e+00  2.02268e+00  2.16481e+00  9.46498e-01 
 6.31918e-01  6.31918e-01  2.42254e-03  0.00000e+00  0.00000e+00  8.09115e-03 
 1.03725e+00  1.03725e+00  3.77329e-01  1.09689e+00  0.00000e+00  4.41801e-01 
 1.34511e+00  1.34511e+00  6.68002e-01  1.35968e+00  0.00000e+00  7.64550e-01 
 1.56846e+00  1.56846e+00  8.81017e-01  1.54824e+00  0.00000e+00  9.84434e-01 
 1.73215e+00  1.73215e+00  1.03867e+00  1.68426e+00  2.04481e+00  1.12918e+00 
 1.85566e+00  1.85566e+00  1.15898e+00  1.78516e+00  2.11358e+00  1.22264e+00 
 1.94651e+00  1.94651e+00  1.24853e+00  1.85698e+00  2.15828e+00  1.27781e+00 
 2.01295e+00  2.01295e+00  1.31506e+00  1.90720e+00  2.18524e+00  1.30591e+00 
 2.06097e+00  2.06097e+00  1.36418e+00  1.94127e+00  2.19911e+00  1.31501e+00 
 2.09496e+00  2.09496e+00  1.40003e+00  1.96316e+00  2.20327e+00  1.31080e+00 
 2.11817e+00  2.11817e+00  1.42568e+00  1.97580e+00  2.20021e+00  1.29738e+00 
 2.13304e+00  2.13304e+00  1.44340e+00  1.98136e+00  2.19176e+00  1.27763e+00 
 2.14139e+00  2.14139e+00  1.45494e+00  1.98149e+00  2.17929e+00  1.25365e+00 
 2.14466e+00  2.14466e+00  1.46164e+00  1.97746e+00  2.16387e+00  1.22686e+00 
 2.14485e+00  2.14485e+00  1.46543e+00  1.97117e+00  2.14727e+00  1.19492e+00 
 2.14158e+00  2.14158e+00  1.46592e+00  1.96207e+00  2.12871e+00  1.16235e+00 
 2.13554e+00  2.13554e+00  1.46374e+00  1.95077e+00  2.10870e+00  1.12966e+00 
 2.12728e+00  2.12728e+00  1.45942e+00  1.93776e+00  2.08762e+00  1.09725e+00 
 2.11724e+00  2.11724e+00  1.45339e+00  1.92342e+00  2.06581e+00  1.06539e+00 
 2.10579e+00  2.10579e+00  1.44598e+00  1.90806e+00  2.04351e+00  1.03428e+00 
 2.09322e+00  2.09322e+00  1.43746e+00  1.89194e+00  2.02091e+00  1.00403e+00 
