PdfType: replica
Format: lhagrid1
---
1.0000e-06 1.2649e-06 1.5999e-06 2.0236e-06 2.5595e-06 3.2375e-06 4.0949e-06 5.1795e-06 6.5513e-06 8.2864e-06 1.0481e-05 1.3257e-05 1.6768e-05 2.1210e-05 2.6827e-05 3.3932e-05 4.2919e-05 5.4287e-05 6.8665e-05 8.6851e-05 1.0985e-04 1.3895e-04 1.7575e-04 2.2230e-04 2.8118e-04 3.5565e-04 4.4984e-04 5.6899e-04 7.1969e-04 9.1030e-04 1.1514e-03 1.4563e-03 1.8421e-03 2.3300e-03 2.9471e-03 3.7276e-03 4.7149e-03 5.9636e-03 7.5431e-03 9.5410e-03 1.2068e-02 1.5264e-02 1.9307e-02 2.4421e-02 3.0888e-02 3.9069e-02 4.9417e-02 6.2506e-02 7.9060e-02 1.0000e-01 1.1800e-01 1.3600e-01 1.5400e-01 1.7200e-01 1.9000e-01 2.0800e-01 2.2600e-01 2.4400e-01 2.6200e-01 2.8000e-01 2.9800e-01 3.1600e-01 3.3400e-01 3.5200e-01 3.7000e-01 3.8800e-01 4.0600e-01 4.2400e-01 4.4200e-01 4.6000e-01 4.7800e-01 4.9600e-01 5.1400e-01 5.3200e-01 5.5000e-01 5.6800e-01 5.8600e-01 6.0400e-01 6.2200e-01 6.4000e-01 6.5800e-01 6.7600e-01 6.9400e-01 7.1200e-01 7.3000e-01 7.4800e-01 7.6600e-01 7.8400e-01 8.0200e-01 8.2000e-01 8.3800e-01 8.5600e-01 8.7400e-01 8.9200e-01 9.1000e-01 9.2800e-01 9.4600e-01 9.6400e-01 9.8200e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 0.00000e+00  0.00000e+00  4.23406e-07  1.31231e+01 -4.42824e-11 -4.42824e-11  1.31231e+01  4.23406e-07  0.00000e+00  0.00000e+00 -2.16793e-11 
 0.00000e+00  1.11052e-01 -1.69702e+00  1.07457e+01 -1.69701e+00 -1.69701e+00  1.07457e+01 -1.69702e+00  1.11052e-01  0.00000e+00 -1.67788e+00 
 0.00000e+00  1.83467e-01 -1.57370e+00  1.03717e+01 -1.57369e+00 -1.57369e+00  1.03717e+01 -1.57370e+00  1.83467e-01  0.00000e+00 -1.48347e+00 
 0.00000e+00 -1.50358e+00 -3.21938e+00  8.32802e+00 -3.21936e+00 -3.21936e+00  8.32802e+00 -3.21938e+00 -1.50358e+00  0.00000e+00 -3.23405e+00 
 1.17431e-01 -3.36577e+00 -5.04687e+00  6.17108e+00 -5.04685e+00 -5.04685e+00  6.17108e+00 -5.04687e+00 -3.36577e+00  1.17431e-01 -5.12083e+00 
-2.93468e-01 -3.80343e+00 -5.45459e+00  5.48221e+00 -5.45456e+00 -5.45456e+00  5.48221e+00 -5.45459e+00 -3.80343e+00 -2.93468e-01 -5.51861e+00 
-1.76163e+00 -5.29216e+00 -6.91676e+00  3.77301e+00 -6.91673e+00 -6.91673e+00  3.77301e+00 -6.91676e+00 -5.29216e+00 -1.76163e+00 -7.06829e+00 
-4.13529e+00 -7.68177e+00 -9.28253e+00  1.18738e+00 -9.28250e+00 -9.28250e+00  1.18738e+00 -9.28253e+00 -7.68177e+00 -4.13529e+00 -9.55354e+00 
-7.26587e+00 -1.08248e+01 -1.24039e+01 -2.13172e+00 -1.24039e+01 -1.24039e+01 -2.13172e+00 -1.24039e+01 -1.08248e+01 -7.26587e+00 -1.27823e+01 
-1.10185e+01 -1.45871e+01 -1.61465e+01 -6.05367e+00 -1.61464e+01 -1.61464e+01 -6.05367e+00 -1.61465e+01 -1.45871e+01 -1.10185e+01 -1.65912e+01 
-1.52753e+01 -1.88513e+01 -2.03925e+01 -1.04637e+01 -2.03925e+01 -2.03925e+01 -1.04637e+01 -2.03925e+01 -1.88513e+01 -1.52753e+01 -2.08441e+01 
-1.99348e+01 -2.35165e+01 -2.50409e+01 -1.52629e+01 -2.50409e+01 -2.50409e+01 -1.52629e+01 -2.50409e+01 -2.35165e+01 -1.99348e+01 -2.54292e+01 
-2.49111e+01 -2.84970e+01 -3.00058e+01 -2.03672e+01 -3.00057e+01 -3.00057e+01 -2.03672e+01 -3.00058e+01 -2.84970e+01 -2.49111e+01 -3.02546e+01 
-3.00999e+01 -3.36889e+01 -3.51831e+01 -2.56741e+01 -3.51830e+01 -3.51830e+01 -2.56741e+01 -3.51831e+01 -3.36889e+01 -3.00999e+01 -3.52083e+01 
-3.40282e+01 -3.76192e+01 -3.90997e+01 -2.97112e+01 -3.90997e+01 -3.90997e+01 -2.97112e+01 -3.90997e+01 -3.76192e+01 -3.40282e+01 -3.85916e+01 
-3.81659e+01 -4.17582e+01 -4.32258e+01 -3.39507e+01 -4.32258e+01 -4.32258e+01 -3.39507e+01 -4.32258e+01 -4.17582e+01 -3.81659e+01 -4.21657e+01 
-4.24732e+01 -4.60661e+01 -4.75214e+01 -3.83535e+01 -4.75214e+01 -4.75214e+01 -3.83535e+01 -4.75214e+01 -4.60661e+01 -4.24732e+01 -4.58842e+01 
-4.69147e+01 -5.05075e+01 -5.19512e+01 -4.28846e+01 -5.19512e+01 -5.19512e+01 -4.28846e+01 -5.19512e+01 -5.05075e+01 -4.69147e+01 -4.97072e+01 
-5.14589e+01 -5.50511e+01 -5.64837e+01 -4.75133e+01 -5.64837e+01 -5.64837e+01 -4.75133e+01 -5.64837e+01 -5.50511e+01 -5.14589e+01 -5.36004e+01 
-5.60782e+01 -5.96694e+01 -6.10915e+01 -5.22125e+01 -6.10914e+01 -6.10914e+01 -5.22125e+01 -6.10915e+01 -5.96694e+01 -5.60782e+01 -5.75345e+01 
-6.07483e+01 -6.43382e+01 -6.57501e+01 -5.69583e+01 -6.57501e+01 -6.57501e+01 -5.69583e+01 -6.57501e+01 -6.43382e+01 -6.07483e+01 -6.14845e+01 
-6.54480e+01 -6.90362e+01 -7.04385e+01 -6.17298e+01 -7.04384e+01 -7.04384e+01 -6.17298e+01 -7.04385e+01 -6.90362e+01 -6.54480e+01 -6.54293e+01 
-7.01588e+01 -7.37450e+01 -7.51379e+01 -6.65088e+01 -7.51379e+01 -7.51379e+01 -6.65088e+01 -7.51379e+01 -7.37450e+01 -7.01588e+01 -6.93507e+01 
-7.48644e+01 -7.84484e+01 -7.98324e+01 -7.12794e+01 -7.98323e+01 -7.98323e+01 -7.12794e+01 -7.98324e+01 -7.84484e+01 -7.48644e+01 -7.32337e+01 
-7.95508e+01 -8.31324e+01 -8.45077e+01 -7.60277e+01 -8.45077e+01 -8.45077e+01 -7.60277e+01 -8.45077e+01 -8.31324e+01 -7.95508e+01 -7.70653e+01 
-8.42058e+01 -8.77847e+01 -8.91518e+01 -8.07419e+01 -8.91517e+01 -8.91517e+01 -8.07419e+01 -8.91518e+01 -8.77847e+01 -8.42058e+01 -8.08350e+01 
-8.88187e+01 -9.23948e+01 -9.37539e+01 -8.54114e+01 -9.37539e+01 -9.37539e+01 -8.54114e+01 -9.37539e+01 -9.23948e+01 -8.88187e+01 -8.45337e+01 
-9.33806e+01 -9.69537e+01 -9.83051e+01 -9.00275e+01 -9.83051e+01 -9.83051e+01 -9.00275e+01 -9.83051e+01 -9.69537e+01 -9.33806e+01 -8.81541e+01 
-9.78835e+01 -1.01454e+02 -1.02797e+02 -9.45824e+01 -1.02797e+02 -1.02797e+02 -9.45824e+01 -1.02797e+02 -1.01454e+02 -9.78835e+01 -9.16901e+01 
-1.02321e+02 -1.05888e+02 -1.07224e+02 -9.90695e+01 -1.07224e+02 -1.07224e+02 -9.90695e+01 -1.07224e+02 -1.05888e+02 -1.02321e+02 -9.51368e+01 
 0.00000e+00  0.00000e+00  5.52693e-07  1.18522e+01 -2.80079e-11 -2.80079e-11  1.18522e+01  5.52693e-07  0.00000e+00  0.00000e+00 -1.89575e-11 
