PdfType: replica
Format: lhagrid1
---
1.0000e-06 1.2649e-06 1.5999e-06 2.0236e-06 2.5595e-06 3.2375e-06 4.0949e-06 5.1795e-06 6.5513e-06 8.2864e-06 1.0481e-05 1.3257e-05 1.6768e-05 2.1210e-05 2.6827e-05 3.3932e-05 4.2919e-05 5.4287e-05 6.8665e-05 8.6851e-05 1.0985e-04 1.3895e-04 1.7575e-04 2.2230e-04 2.8118e-04 3.5565e-04 4.4984e-04 5.6899e-04 7.1969e-04 9.1030e-04 1.1514e-03 1.4563e-03 1.8421e-03 2.3300e-03 2.9471e-03 3.7276e-03 4.7149e-03 5.9636e-03 7.5431e-03 9.5410e-03 1.2068e-02 1.5264e-02 1.9307e-02 2.4421e-02 3.0888e-02 3.9069e-02 4.9417e-02 6.2506e-02 7.9060e-02 1.0000e-01 1.1800e-01 1.3600e-01 1.5400e-01 1.7200e-01 1.9000e-01 2.0800e-01 2.2600e-01 2.4400e-01 2.6200e-01 2.8000e-01 2.9800e-01 3.1600e-01 3.3400e-01 3.5200e-01 3.7000e-01 3.8800e-01 4.0600e-01 4.2400e-01 4.4200e-01 4.6000e-01 4.7800e-01 4.9600e-01 5.1400e-01 5.3200e-01 5.5000e-01 5.6800e-01 5.8600e-01 6.0400e-01 6.2200e-01 6.4000e-01 6.5800e-01 6.7600e-01 6.9400e-01 7.1200e-01 7.3000e-01 7.4800e-01 7.6600e-01 7.8400e-01 8.0200e-01 8.2000e-01 8.3800e-01 8.5600e-01 8.7400e-01 8.9200e-01 9.1000e-01 9.2800e-01 9.4600e-01 9.6400e-01 9.8200e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 0.00000e+00  0.00000e+00  2.09332e-08  3.65481e-02 -6.89477e-11 -6.89477e-11  3.65481e-02  2.09332e-08  0.00000e+00  0.00000e+00 -2.43051e-12 
 0.00000e+00  5.79737e-02 -6.93221e-01 -6.55385e-01 -6.93213e-01 -6.93213e-01 -6.55385e-01 -6.93221e-01  5.79737e-02  0.00000e+00 -7.35435e-01 
 0.00000e+00 -2.73286e-02 -7.59159e-01 -7.20233e-01 -7.59145e-01 -7.59145e-01 -7.20233e-01 -7.59159e-01 -2.73286e-02  0.00000e+00 -8.20223e-01 
 0.00000e+00 -1.25564e+00 -1.97166e+00 -1.93177e+00 -1.97164e+00 -1.97164e+00 -1.93177e+00 -1.97166e+00 -1.25564e+00  0.00000e+00 -2.13315e+00 
-8.95303e-03 -2.63913e+00 -3.34183e+00 -3.30108e+00 -3.34180e+00 -3.34180e+00 -3.30108e+00 -3.34183e+00 -2.63913e+00 -8.95303e-03 -3.55597e+00 
-5.38643e-01 -3.16230e+00 -3.85346e+00 -3.81192e+00 -3.85343e+00 -3.85343e+00 -3.81192e+00 -3.85346e+00 -3.16230e+00 -5.38643e-01 -4.06022e+00 
-1.75307e+00 -4.36942e+00 -5.05033e+00 -5.00806e+00 -5.05030e+00 -5.05030e+00 -5.00806e+00 -5.05033e+00 -4.36942e+00 -1.75307e+00 -5.29953e+00 
-3.55214e+00 -6.16073e+00 -6.83240e+00 -6.78945e+00 -6.83237e+00 -6.83237e+00 -6.78945e+00 -6.83240e+00 -6.16073e+00 -3.55214e+00 -7.13470e+00 
-5.83794e+00 -8.43851e+00 -9.10180e+00 -9.05820e+00 -9.10176e+00 -9.10176e+00 -9.05820e+00 -9.10180e+00 -8.43851e+00 -5.83794e+00 -9.44163e+00 
-8.52161e+00 -1.11141e+01 -1.17697e+01 -1.17255e+01 -1.17696e+01 -1.17696e+01 -1.17255e+01 -1.17697e+01 -1.11141e+01 -8.52161e+00 -1.21144e+01 
-1.15254e+01 -1.41097e+01 -1.47582e+01 -1.47134e+01 -1.47581e+01 -1.47581e+01 -1.47134e+01 -1.47582e+01 -1.41097e+01 -1.15254e+01 -1.50646e+01 
-1.47824e+01 -1.73586e+01 -1.80005e+01 -1.79552e+01 -1.80005e+01 -1.80005e+01 -1.79552e+01 -1.80005e+01 -1.73586e+01 -1.47824e+01 -1.82192e+01 
-1.82359e+01 -2.08041e+01 -2.14399e+01 -2.13941e+01 -2.14399e+01 -2.14399e+01 -2.13941e+01 -2.14399e+01 -2.08041e+01 -1.82359e+01 -2.15185e+01 
-2.18159e+01 -2.43760e+01 -2.50062e+01 -2.49598e+01 -2.50061e+01 -2.50061e+01 -2.49598e+01 -2.50062e+01 -2.43760e+01 -2.18159e+01 -2.48875e+01 
-2.44863e+01 -2.70386e+01 -2.76634e+01 -2.76166e+01 -2.76633e+01 -2.76633e+01 -2.76166e+01 -2.76634e+01 -2.70386e+01 -2.44863e+01 -2.71318e+01 
-2.72831e+01 -2.98277e+01 -3.04474e+01 -3.04002e+01 -3.04474e+01 -3.04474e+01 -3.04002e+01 -3.04474e+01 -2.98277e+01 -2.72831e+01 -2.94929e+01 
-3.01801e+01 -3.27170e+01 -3.33319e+01 -3.32842e+01 -3.33319e+01 -3.33319e+01 -3.32842e+01 -3.33319e+01 -3.27170e+01 -3.01801e+01 -3.19400e+01 
-3.31537e+01 -3.56831e+01 -3.62935e+01 -3.62453e+01 -3.62934e+01 -3.62934e+01 -3.62453e+01 -3.62935e+01 -3.56831e+01 -3.31537e+01 -3.44464e+01 
-3.61833e+01 -3.87053e+01 -3.93113e+01 -3.92628e+01 -3.93113e+01 -3.93113e+01 -3.92628e+01 -3.93113e+01 -3.87053e+01 -3.61833e+01 -3.69895e+01 
-3.92507e+01 -4.17655e+01 -4.23673e+01 -4.23183e+01 -4.23672e+01 -4.23672e+01 -4.23183e+01 -4.23673e+01 -4.17655e+01 -3.92507e+01 -3.95499e+01 
-4.23401e+01 -4.48477e+01 -4.54455e+01 -4.53962e+01 -4.54455e+01 -4.54455e+01 -4.53962e+01 -4.54455e+01 -4.48477e+01 -4.23401e+01 -4.21113e+01 
-4.54376e+01 -4.79381e+01 -4.85321e+01 -4.84824e+01 -4.85320e+01 -4.85320e+01 -4.84824e+01 -4.85321e+01 -4.79381e+01 -4.54376e+01 -4.46597e+01 
-4.85310e+01 -5.10246e+01 -5.16149e+01 -5.15648e+01 -5.16148e+01 -5.16148e+01 -5.15648e+01 -5.16149e+01 -5.10246e+01 -4.85310e+01 -4.71833e+01 
-5.16098e+01 -5.40966e+01 -5.46833e+01 -5.46329e+01 -5.46833e+01 -5.46833e+01 -5.46329e+01 -5.46833e+01 -5.40966e+01 -5.16098e+01 -4.96722e+01 
-5.46650e+01 -5.71451e+01 -5.77284e+01 -5.76776e+01 -5.77284e+01 -5.77284e+01 -5.76776e+01 -5.77284e+01 -5.71451e+01 -5.46650e+01 -5.21182e+01 
-5.76887e+01 -6.01622e+01 -6.07423e+01 -6.06911e+01 -6.07422e+01 -6.07422e+01 -6.06911e+01 -6.07423e+01 -6.01622e+01 -5.76887e+01 -5.45143e+01 
-6.06741e+01 -6.31412e+01 -6.37181e+01 -6.36666e+01 -6.37180e+01 -6.37180e+01 -6.36666e+01 -6.37181e+01 -6.31412e+01 -6.06741e+01 -5.68548e+01 
-6.36155e+01 -6.60762e+01 -6.66500e+01 -6.65982e+01 -6.66500e+01 -6.66500e+01 -6.65982e+01 -6.66500e+01 -6.60762e+01 -6.36155e+01 -5.91352e+01 
