PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 8.10071e-07  1.99963e-01  2.76383e-01  0.00000e+00  0.00000e+00 -2.75927e-16 
-1.04668e-03  2.10861e-01  3.25098e-01  2.66495e-01  0.00000e+00  7.26134e-03 
 7.29748e-03  2.26154e-01  3.62396e-01  2.85693e-01  0.00000e+00  2.45580e-02 
 2.08048e-02  2.44082e-01  3.94535e-01  3.06331e-01  0.00000e+00  4.41772e-02 
 3.54000e-02  2.61517e-01  4.21447e-01  3.25698e-01  5.34426e-01  6.34680e-02 
 4.97128e-02  2.77637e-01  4.44034e-01  3.43225e-01  5.44873e-01  8.21592e-02 
 6.38783e-02  2.92918e-01  4.63802e-01  3.59551e-01  5.54477e-01  9.89066e-02 
 7.74223e-02  3.07071e-01  4.81028e-01  3.74478e-01  5.63046e-01  1.13646e-01 
 9.01354e-02  3.20019e-01  4.96014e-01  3.87989e-01  5.70555e-01  1.26492e-01 
 1.01946e-01  3.31780e-01  5.09044e-01  4.00150e-01  5.77049e-01  1.37625e-01 
 1.12853e-01  3.42422e-01  5.20376e-01  4.11062e-01  5.82609e-01  1.47241e-01 
 1.22893e-01  3.52030e-01  5.30232e-01  4.20837e-01  5.87323e-01  1.55527e-01 
 1.32120e-01  3.60695e-01  5.38805e-01  4.29585e-01  5.91280e-01  1.62655e-01 
 1.40594e-01  3.68507e-01  5.46262e-01  4.37411e-01  5.94565e-01  1.68761e-01 
 1.48411e-01  3.75584e-01  5.52781e-01  4.44446e-01  5.97307e-01  1.73331e-01 
 1.55601e-01  3.81971e-01  5.58448e-01  4.50743e-01  5.99504e-01  1.77208e-01 
 1.62215e-01  3.87730e-01  5.63361e-01  4.56376e-01  6.01214e-01  1.80478e-01 
 1.68301e-01  3.92921e-01  5.67605e-01  4.61407e-01  6.02491e-01  1.83217e-01 
 1.73903e-01  3.97596e-01  5.71255e-01  4.65894e-01  6.03383e-01  1.85489e-01 
 1.79062e-01  4.01804e-01  5.74375e-01  4.69891e-01  6.03931e-01  1.87353e-01 
