PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
901 902 903 904 905 21
 9.81246e-01  9.81246e-01  1.54440e-04  0.00000e+00  0.00000e+00  1.47867e-04 
 1.06874e+00  1.06874e+00  9.01214e-02  0.00000e+00  0.00000e+00  1.02080e-01 
 1.16061e+00  1.16061e+00  1.84457e-01  0.00000e+00  0.00000e+00  2.08379e-01 
 1.25209e+00  1.25209e+00  2.78394e-01  0.00000e+00  0.00000e+00  3.13293e-01 
 1.25705e+00  1.25705e+00  2.83487e-01  1.27442e+00  0.00000e+00  3.18948e-01 
 1.34192e+00  1.34192e+00  3.70665e-01  1.35020e+00  0.00000e+00  4.14211e-01 
 1.42840e+00  1.42840e+00  4.59592e-01  1.42766e+00  0.00000e+00  5.10316e-01 
 1.51068e+00  1.51068e+00  5.44313e-01  1.50148e+00  0.00000e+00  6.00619e-01 
 1.58837e+00  1.58837e+00  6.24456e-01  1.57122e+00  0.00000e+00  6.84697e-01 
 1.66139e+00  1.66139e+00  6.99912e-01  1.63673e+00  0.00000e+00  7.62475e-01 
 1.72977e+00  1.72977e+00  7.70738e-01  1.69803e+00  0.00000e+00  8.34090e-01 
 1.79369e+00  1.79369e+00  8.37084e-01  1.75524e+00  0.00000e+00  8.99801e-01 
 1.85333e+00  1.85333e+00  8.99153e-01  1.80853e+00  0.00000e+00  9.59931e-01 
 1.90894e+00  1.90894e+00  9.57178e-01  1.85811e+00  0.00000e+00  1.01484e+00 
 1.93314e+00  1.93314e+00  9.82480e-01  1.87964e+00  2.42339e+00  1.03835e+00 
 1.96162e+00  1.96162e+00  1.01226e+00  1.90510e+00  2.44244e+00  1.06568e+00 
 2.01159e+00  2.01159e+00  1.06461e+00  1.94966e+00  2.47563e+00  1.11277e+00 
 2.05833e+00  2.05833e+00  1.11372e+00  1.99123e+00  2.50637e+00  1.15575e+00 
 2.10204e+00  2.10204e+00  1.15980e+00  2.02998e+00  2.53479e+00  1.19490e+00 
 2.14289e+00  2.14289e+00  1.20301e+00  2.06607e+00  2.56101e+00  1.23047e+00 
 2.18106e+00  2.18106e+00  1.24352e+00  2.09967e+00  2.58518e+00  1.26273e+00 
 2.21671e+00  2.21671e+00  1.28151e+00  2.13094e+00  2.60740e+00  1.29192e+00 
 2.25000e+00  2.25000e+00  1.31713e+00  2.16002e+00  2.62781e+00  1.31826e+00 
 2.28108e+00  2.28108e+00  1.35053e+00  2.18704e+00  2.64651e+00  1.34198e+00 
 2.31010e+00  2.31010e+00  1.38185e+00  2.21215e+00  2.66363e+00  1.36327e+00 
 2.33718e+00  2.33718e+00  1.41122e+00  2.23547e+00  2.67925e+00  1.38231e+00 
