PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
901 902 903 904 905 21
 1.47899e+00  1.47899e+00  9.45257e-06  0.00000e+00  0.00000e+00  8.35305e-07 
 1.52928e+00  1.52928e+00  6.78309e-02  0.00000e+00  0.00000e+00  8.05858e-02 
 1.58793e+00  1.58793e+00  1.42429e-01  0.00000e+00  0.00000e+00  1.67298e-01 
 1.64975e+00  1.64975e+00  2.18908e-01  0.00000e+00  0.00000e+00  2.54601e-01 
 1.65317e+00  1.65317e+00  2.23103e-01  1.41684e+00  0.00000e+00  2.59346e-01 
 1.71241e+00  1.71241e+00  2.94978e-01  1.47400e+00  0.00000e+00  3.39942e-01 
 1.77440e+00  1.77440e+00  3.69542e-01  1.53382e+00  0.00000e+00  4.22278e-01 
 1.83457e+00  1.83457e+00  4.41578e-01  1.59188e+00  0.00000e+00  5.00499e-01 
 1.89227e+00  1.89227e+00  5.10516e-01  1.64754e+00  0.00000e+00  5.74041e-01 
 1.94714e+00  1.94714e+00  5.76074e-01  1.70044e+00  0.00000e+00  6.42684e-01 
 1.99903e+00  1.99903e+00  6.38151e-01  1.75043e+00  0.00000e+00  7.06423e-01 
 2.04791e+00  2.04791e+00  6.96763e-01  1.79748e+00  0.00000e+00  7.65382e-01 
 2.09380e+00  2.09380e+00  7.51993e-01  1.84163e+00  0.00000e+00  8.19763e-01 
 2.13682e+00  2.13682e+00  8.03970e-01  1.88297e+00  0.00000e+00  8.69807e-01 
 2.15560e+00  2.15560e+00  8.26740e-01  1.90100e+00  2.84372e+00  8.91360e-01 
 2.17776e+00  2.17776e+00  8.53484e-01  1.92231e+00  2.85213e+00  9.16718e-01 
 2.21676e+00  2.21676e+00  9.00729e-01  1.95979e+00  2.86677e+00  9.60674e-01 
 2.25337e+00  2.25337e+00  9.45328e-01  1.99493e+00  2.88026e+00  1.00111e+00 
 2.28770e+00  2.28770e+00  9.87402e-01  2.02785e+00  2.89261e+00  1.03825e+00 
 2.31986e+00  2.31986e+00  1.02708e+00  2.05865e+00  2.90384e+00  1.07229e+00 
 2.34995e+00  2.34995e+00  1.06448e+00  2.08744e+00  2.91398e+00  1.10344e+00 
 2.37809e+00  2.37809e+00  1.09974e+00  2.11433e+00  2.92309e+00  1.13189e+00 
 2.40439e+00  2.40439e+00  1.13296e+00  2.13942e+00  2.93119e+00  1.15783e+00 
 2.42896e+00  2.42896e+00  1.16428e+00  2.16283e+00  2.93834e+00  1.18144e+00 
 2.45189e+00  2.45189e+00  1.19379e+00  2.18464e+00  2.94458e+00  1.20289e+00 
 2.47328e+00  2.47328e+00  1.22159e+00  2.20495e+00  2.94996e+00  1.22232e+00 
 2.49321e+00  2.49321e+00  1.24780e+00  2.22386e+00  2.95454e+00  1.23988e+00 
 2.51179e+00  2.51179e+00  1.27250e+00  2.24144e+00  2.95836e+00  1.25571e+00 
 2.52908e+00  2.52908e+00  1.29579e+00  2.25778e+00  2.96145e+00  1.26993e+00 
 2.54516e+00  2.54516e+00  1.31773e+00  2.27295e+00  2.96387e+00  1.28266e+00 
 2.56011e+00  2.56011e+00  1.33841e+00  2.28701e+00  2.96566e+00  1.29401e+00 
 2.57399e+00  2.57399e+00  1.35791e+00  2.30004e+00  2.96685e+00  1.30408e+00 
 2.58687e+00  2.58687e+00  1.37629e+00  2.31210e+00  2.96748e+00  1.31296e+00 
 2.59880e+00  2.59880e+00  1.39361e+00  2.32325e+00  2.96759e+00  1.32074e+00 
 2.60984e+00  2.60984e+00  1.40994e+00  2.33353e+00  2.96721e+00  1.32749e+00 
 2.62005e+00  2.62005e+00  1.42533e+00  2.34301e+00  2.96637e+00  1.33330e+00 
 2.62946e+00  2.62946e+00  1.43984e+00  2.35172e+00  2.96510e+00  1.33824e+00 
 2.63813e+00  2.63813e+00  1.45350e+00  2.35972e+00  2.96343e+00  1.34235e+00 
 2.64610e+00  2.64610e+00  1.46638e+00  2.36704e+00  2.96139e+00  1.34572e+00 
 2.65341e+00  2.65341e+00  1.47851e+00  2.37372e+00  2.95900e+00  1.34838e+00 
 2.66009e+00  2.66009e+00  1.48993e+00  2.37981e+00  2.95628e+00  1.35039e+00 
 2.66619e+00  2.66619e+00  1.50069e+00  2.38533e+00  2.95325e+00  1.35180e+00 
 2.67174e+00  2.67174e+00  1.51081e+00  2.39032e+00  2.94994e+00  1.35266e+00 
 2.67676e+00  2.67676e+00  1.52034e+00  2.39480e+00  2.94636e+00  1.35299e+00 
