PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 6.82214e-01  6.82214e-01  2.75037e-05  0.00000e+00  0.00000e+00  1.40018e-03 
 1.03440e+00  1.03440e+00  3.17213e-01  1.13340e+00  0.00000e+00  3.58246e-01 
 1.35599e+00  1.35599e+00  6.18947e-01  1.40789e+00  0.00000e+00  6.80140e-01 
 1.61965e+00  1.61965e+00  8.70368e-01  1.63555e+00  0.00000e+00  9.33005e-01 
 1.83168e+00  1.83168e+00  1.07491e+00  1.81912e+00  2.54100e+00  1.12355e+00 
 2.00485e+00  2.00485e+00  1.24366e+00  1.96904e+00  2.63845e+00  1.26691e+00 
 2.14388e+00  2.14388e+00  1.38034e+00  2.08848e+00  2.71310e+00  1.37089e+00 
 2.25537e+00  2.25537e+00  1.49098e+00  2.18323e+00  2.76905e+00  1.44434e+00 
 2.34473e+00  2.34473e+00  1.58059e+00  2.25813e+00  2.80993e+00  1.49435e+00 
 2.41625e+00  2.41625e+00  1.65319e+00  2.31704e+00  2.83870e+00  1.52641e+00 
 2.47333e+00  2.47333e+00  1.71198e+00  2.36303e+00  2.85777e+00  1.54475e+00 
 2.51866e+00  2.51866e+00  1.75950e+00  2.39855e+00  2.86906e+00  1.55258e+00 
 2.55438e+00  2.55438e+00  1.79777e+00  2.42552e+00  2.87409e+00  1.55239e+00 
 2.58221e+00  2.58221e+00  1.82844e+00  2.44554e+00  2.87411e+00  1.54598e+00 
 2.60488e+00  2.60488e+00  1.85415e+00  2.46120e+00  2.87156e+00  1.53041e+00 
 2.62183e+00  2.62183e+00  1.87431e+00  2.47179e+00  2.86531e+00  1.51164e+00 
 2.63395e+00  2.63395e+00  1.88979e+00  2.47812e+00  2.85602e+00  1.49051e+00 
 2.64201e+00  2.64201e+00  1.90131e+00  2.48089e+00  2.84426e+00  1.46768e+00 
 2.64663e+00  2.64663e+00  1.90947e+00  2.48067e+00  2.83049e+00  1.44365e+00 
 2.64834e+00  2.64834e+00  1.91478e+00  2.47794e+00  2.81508e+00  1.41884e+00 
 2.64758e+00  2.64758e+00  1.91767e+00  2.47311e+00  2.79836e+00  1.39357e+00 
 2.64473e+00  2.64473e+00  1.91848e+00  2.46650e+00  2.78059e+00  1.36809e+00 
 2.64009e+00  2.64009e+00  1.91753e+00  2.45840e+00  2.76197e+00  1.34259e+00 
 2.63394e+00  2.63394e+00  1.91507e+00  2.44906e+00  2.74271e+00  1.31723e+00 
 2.62651e+00  2.62651e+00  1.91132e+00  2.43867e+00  2.72295e+00  1.29214e+00 
 2.61799e+00  2.61799e+00  1.90647e+00  2.42741e+00  2.70282e+00  1.26740e+00 
 2.60854e+00  2.60854e+00  1.90068e+00  2.41543e+00  2.68242e+00  1.24308e+00 
 2.59831e+00  2.59831e+00  1.89409e+00  2.40285e+00  2.66186e+00  1.21924e+00 
 2.58743e+00  2.58743e+00  1.88682e+00  2.38978e+00  2.64119e+00  1.19591e+00 
 2.57599e+00  2.57599e+00  1.87897e+00  2.37631e+00  2.62050e+00  1.17312e+00 
 7.52580e-01  7.52580e-01  9.90947e-05  0.00000e+00  0.00000e+00  4.00088e-03 
 1.11288e+00  1.11288e+00  3.32398e-01  1.11755e+00  0.00000e+00  3.79933e-01 
 1.41439e+00  1.41439e+00  6.20459e-01  1.37600e+00  0.00000e+00  6.90629e-01 
 1.64803e+00  1.64803e+00  8.47669e-01  1.57747e+00  0.00000e+00  9.20552e-01 
 1.82819e+00  1.82819e+00  1.02555e+00  1.73269e+00  2.27354e+00  1.08499e+00 
 1.97025e+00  1.97025e+00  1.16789e+00  1.85477e+00  2.35105e+00  1.20214e+00 
 2.07993e+00  2.07993e+00  1.27951e+00  1.94790e+00  2.40639e+00  1.28160e+00 
 2.16440e+00  2.16440e+00  1.36706e+00  2.01848e+00  2.44444e+00  1.33294e+00 
 2.22918e+00  2.22918e+00  1.43571e+00  2.07146e+00  2.46905e+00  1.36344e+00 
 2.27849e+00  2.27849e+00  1.48944e+00  2.11066e+00  2.48326e+00  1.37851e+00 
 2.31557e+00  2.31557e+00  1.53132e+00  2.13899e+00  2.48939e+00  1.38218e+00 
 2.34292e+00  2.34292e+00  1.56370e+00  2.15873e+00  2.48924e+00  1.37746e+00 
 2.36246e+00  2.36246e+00  1.58846e+00  2.17160e+00  2.48418e+00  1.36657e+00 
 2.37575e+00  2.37575e+00  1.60705e+00  2.17903e+00  2.47535e+00  1.35112e+00 
 2.38509e+00  2.38509e+00  1.62174e+00  2.18321e+00  2.46478e+00  1.32855e+00 
 2.39000e+00  2.39000e+00  1.63205e+00  2.18353e+00  2.45151e+00  1.30399e+00 
 2.39126e+00  2.39126e+00  1.63871e+00  2.18068e+00  2.43611e+00  1.27811e+00 
 2.38951e+00  2.38951e+00  1.64235e+00  2.17524e+00  2.41905e+00  1.25145e+00 
 2.38526e+00  2.38526e+00  1.64347e+00  2.16769e+00  2.40068e+00  1.22439e+00 
 2.37895e+00  2.37895e+00  1.64249e+00  2.15842e+00  2.38133e+00  1.19724e+00 
 2.37094e+00  2.37094e+00  1.63975e+00  2.14773e+00  2.36124e+00  1.17023e+00 
 2.36152e+00  2.36152e+00  1.63556e+00  2.13591e+00  2.34061e+00  1.14354e+00 
 2.35094e+00  2.35094e+00  1.63014e+00  2.12317e+00  2.31960e+00  1.11729e+00 
 2.33942e+00  2.33942e+00  1.62371e+00  2.10969e+00  2.29835e+00  1.09158e+00 
 2.32712e+00  2.32712e+00  1.61644e+00  2.09564e+00  2.27697e+00  1.06647e+00 
 2.31419e+00  2.31419e+00  1.60846e+00  2.08113e+00  2.25555e+00  1.04202e+00 
 2.30075e+00  2.30075e+00  1.59990e+00  2.06627e+00  2.23416e+00  1.01824e+00 
 2.28692e+00  2.28692e+00  1.59087e+00  2.05116e+00  2.21287e+00  9.95162e-01 
 2.27278e+00  2.27278e+00  1.58146e+00  2.03587e+00  2.19171e+00  9.72785e-01 
 2.25841e+00  2.25841e+00  1.57173e+00  2.02046e+00  2.17074e+00  9.51110e-01 
 8.13817e-01  8.13817e-01  2.86769e-04  0.00000e+00  0.00000e+00  9.45815e-03 
 1.17315e+00  1.17315e+00  3.40062e-01  1.09805e+00  0.00000e+00  4.01162e-01 
 1.45291e+00  1.45291e+00  6.13568e-01  1.33927e+00  0.00000e+00  7.01667e-01 
 1.65883e+00  1.65883e+00  8.19319e-01  1.51711e+00  0.00000e+00  9.11799e-01 
 1.81113e+00  1.81113e+00  9.74791e-01  1.64817e+00  2.05123e+00  1.05406e+00 
 1.92684e+00  1.92684e+00  1.09559e+00  1.74723e+00  2.11241e+00  1.14923e+00 
 2.01233e+00  2.01233e+00  1.18733e+00  1.81925e+00  2.15252e+00  1.20848e+00 
 2.07501e+00  2.07501e+00  1.25697e+00  1.87086e+00  2.17685e+00  1.24193e+00 
 2.12032e+00  2.12032e+00  1.30967e+00  1.90699e+00  2.18934e+00  1.25689e+00 
 2.15233e+00  2.15233e+00  1.34928e+00  1.93131e+00  2.19295e+00  1.25867e+00 
 2.17405e+00  2.17405e+00  1.37872e+00  1.94654e+00  2.18988e+00  1.25109e+00 
 2.18776e+00  2.18776e+00  1.40015e+00  1.95474e+00  2.18178e+00  1.23691e+00 
 2.19520e+00  2.19520e+00  1.41527e+00  1.95748e+00  2.16990e+00  1.21815e+00 
 2.19773e+00  2.19773e+00  1.42538e+00  1.95599e+00  2.15522e+00  1.19620e+00 
 2.19732e+00  2.19732e+00  1.43241e+00  1.95215e+00  2.13946e+00  1.16880e+00 
 2.19353e+00  2.19353e+00  1.43597e+00  1.94540e+00  2.12178e+00  1.14038e+00 
 2.18702e+00  2.18702e+00  1.43669e+00  1.93633e+00  2.10267e+00  1.11148e+00 
 2.17834e+00  2.17834e+00  1.43511e+00  1.92544e+00  2.08250e+00  1.08252e+00 
 2.16790e+00  2.16790e+00  1.43165e+00  1.91309e+00  2.06158e+00  1.05379e+00 
 2.15606e+00  2.15606e+00  1.42664e+00  1.89962e+00  2.04013e+00  1.02551e+00 
 2.14311e+00  2.14311e+00  1.42039e+00  1.88527e+00  2.01837e+00  9.97828e-01 
 2.12928e+00  2.12928e+00  1.41312e+00  1.87025e+00  1.99643e+00  9.70854e-01 
 2.11476e+00  2.11476e+00  1.40503e+00  1.85472e+00  1.97445e+00  9.44659e-01 
 2.09972e+00  2.09972e+00  1.39628e+00  1.83884e+00  1.95251e+00  9.19287e-01 
 2.08429e+00  2.08429e+00  1.38699e+00  1.82271e+00  1.93070e+00  8.94763e-01 
 2.06857e+00  2.06857e+00  1.37729e+00  1.80643e+00  1.90908e+00  8.71094e-01 
 2.05266e+00  2.05266e+00  1.36727e+00  1.79007e+00  1.88768e+00  8.48280e-01 
 2.03662e+00  2.03662e+00  1.35700e+00  1.77370e+00  1.86656e+00  8.26307e-01 
 2.02053e+00  2.02053e+00  1.34655e+00  1.75736e+00  1.84574e+00  8.05160e-01 
 2.00444e+00  2.00444e+00  1.33597e+00  1.74110e+00  1.82524e+00  7.84818e-01 
 8.66909e-01  8.66909e-01  7.05396e-04  0.00000e+00  0.00000e+00  1.94240e-02 
 1.21945e+00  1.21945e+00  3.43225e-01  1.07606e+00  0.00000e+00  4.25451e-01 
 1.47688e+00  1.47688e+00  6.02128e-01  1.29983e+00  0.00000e+00  7.16166e-01 
 1.65716e+00  1.65716e+00  7.88744e-01  1.45632e+00  0.00000e+00  9.08087e-01 
 1.78478e+00  1.78478e+00  9.25071e-01  1.56648e+00  1.86184e+00  1.03031e+00 
 1.87776e+00  1.87776e+00  1.02791e+00  1.64618e+00  1.90943e+00  1.10597e+00 
 1.94289e+00  1.94289e+00  1.10350e+00  1.70088e+00  1.93730e+00  1.14765e+00 
 1.98757e+00  1.98757e+00  1.15887e+00  1.73726e+00  1.95091e+00  1.16579e+00 
 2.01708e+00  2.01708e+00  1.19911e+00  1.76012e+00  1.95417e+00  1.16774e+00 
 2.03525e+00  2.03525e+00  1.22788e+00  1.77292e+00  1.94991e+00  1.15860e+00 
 2.04485e+00  2.04485e+00  1.24791e+00  1.77818e+00  1.94019e+00  1.14196e+00 
 2.04796e+00  2.04796e+00  1.26119e+00  1.77776e+00  1.92649e+00  1.12036e+00 
 2.04611e+00  2.04611e+00  1.26924e+00  1.77305e+00  1.90994e+00  1.09556e+00 
 2.04047e+00  2.04047e+00  1.27324e+00  1.76511e+00  1.89138e+00  1.06877e+00 
 2.03275e+00  2.03275e+00  1.27482e+00  1.75554e+00  1.87227e+00  1.03793e+00 
 2.02252e+00  2.02252e+00  1.27365e+00  1.74385e+00  1.85186e+00  1.00689e+00 
 2.01033e+00  2.01033e+00  1.27029e+00  1.73051e+00  1.83056e+00  9.76088e-01 
 1.99664e+00  1.99664e+00  1.26519e+00  1.71595e+00  1.80868e+00  9.45814e-01 
 1.98179e+00  1.98179e+00  1.25870e+00  1.70046e+00  1.78645e+00  9.16276e-01 
 1.96607e+00  1.96607e+00  1.25110e+00  1.68430e+00  1.76405e+00  8.87610e-01 
 1.94971e+00  1.94971e+00  1.24263e+00  1.66766e+00  1.74165e+00  8.59905e-01 
 1.93287e+00  1.93287e+00  1.23348e+00  1.65072e+00  1.71935e+00  8.33208e-01 
 1.91572e+00  1.91572e+00  1.22380e+00  1.63359e+00  1.69723e+00  8.07543e-01 
 1.89838e+00  1.89838e+00  1.21373e+00  1.61638e+00  1.67536e+00  7.82911e-01 
 1.88093e+00  1.88093e+00  1.20335e+00  1.59917e+00  1.65380e+00  7.59302e-01 
 1.86345e+00  1.86345e+00  1.19276e+00  1.58202e+00  1.63259e+00  7.36692e-01 
