PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 1.03554e+00  1.03554e+00  8.09952e-05  0.00000e+00  0.00000e+00  6.77615e-04 
 1.33090e+00  1.33090e+00  2.87430e-01  1.20795e+00  0.00000e+00  3.29266e-01 
 1.60512e+00  1.60512e+00  5.61427e-01  1.45348e+00  0.00000e+00  6.26334e-01 
 1.83056e+00  1.83056e+00  7.90301e-01  1.65718e+00  0.00000e+00  8.59917e-01 
 2.01152e+00  2.01152e+00  9.76683e-01  1.82112e+00  2.62264e+00  1.03642e+00 
 2.15878e+00  2.15878e+00  1.13051e+00  1.95465e+00  2.69629e+00  1.16991e+00 
 2.27628e+00  2.27628e+00  1.25528e+00  2.06075e+00  2.75144e+00  1.26699e+00 
 2.36975e+00  2.36975e+00  1.35644e+00  2.14462e+00  2.79129e+00  1.33582e+00 
 2.44389e+00  2.44389e+00  1.43848e+00  2.21060e+00  2.81877e+00  1.38294e+00 
 2.50246e+00  2.50246e+00  1.50505e+00  2.26217e+00  2.83633e+00  1.41342e+00 
 2.54844e+00  2.54844e+00  1.55905e+00  2.30211e+00  2.84595e+00  1.43117e+00 
 2.58419e+00  2.58419e+00  1.60277e+00  2.33263e+00  2.84922e+00  1.43915e+00 
 2.61159e+00  2.61159e+00  1.63806e+00  2.35545e+00  2.84743e+00  1.43968e+00 
 2.63216e+00  2.63216e+00  1.66642e+00  2.37203e+00  2.84162e+00  1.43440e+00 
 2.64833e+00  2.64833e+00  1.69022e+00  2.38471e+00  2.83392e+00  1.42054e+00 
 2.65953e+00  2.65953e+00  1.70895e+00  2.39282e+00  2.82323e+00  1.40371e+00 
 2.66657e+00  2.66657e+00  1.72339e+00  2.39711e+00  2.81011e+00  1.38466e+00 
 2.67010e+00  2.67010e+00  1.73422e+00  2.39821e+00  2.79503e+00  1.36400e+00 
 2.67070e+00  2.67070e+00  1.74198e+00  2.39664e+00  2.77839e+00  1.34222e+00 
 2.66880e+00  2.66880e+00  1.74713e+00  2.39283e+00  2.76050e+00  1.31968e+00 
 2.66482e+00  2.66482e+00  1.75005e+00  2.38714e+00  2.74163e+00  1.29669e+00 
 2.65906e+00  2.65906e+00  1.75108e+00  2.37988e+00  2.72200e+00  1.27348e+00 
 2.65182e+00  2.65182e+00  1.75048e+00  2.37130e+00  2.70178e+00  1.25024e+00 
 2.64331e+00  2.64331e+00  1.74850e+00  2.36162e+00  2.68114e+00  1.22711e+00 
 2.63375e+00  2.63375e+00  1.74534e+00  2.35103e+00  2.66019e+00  1.20420e+00 
 2.62330e+00  2.62330e+00  1.74116e+00  2.33967e+00  2.63904e+00  1.18160e+00 
 2.61211e+00  2.61211e+00  1.73612e+00  2.32768e+00  2.61778e+00  1.15937e+00 
 2.60029e+00  2.60029e+00  1.73033e+00  2.31518e+00  2.59648e+00  1.13757e+00 
 2.58796e+00  2.58796e+00  1.72392e+00  2.30226e+00  2.57521e+00  1.11622e+00 
 2.57521e+00  2.57521e+00  1.71698e+00  2.28900e+00  2.55400e+00  1.09536e+00 
 1.06736e+00  1.06736e+00  2.42028e-04  0.00000e+00  0.00000e+00  2.17919e-03 
 1.37178e+00  1.37178e+00  3.01527e-01  1.19300e+00  0.00000e+00  3.47299e-01 
 1.62873e+00  1.62873e+00  5.63094e-01  1.42270e+00  0.00000e+00  6.33743e-01 
 1.82749e+00  1.82749e+00  7.69829e-01  1.60147e+00  0.00000e+00  8.46154e-01 
 1.97988e+00  1.97988e+00  9.31798e-01  1.73867e+00  2.32892e+00  9.98594e-01 
 2.09914e+00  2.09914e+00  1.06143e+00  1.84604e+00  2.38635e+00  1.10785e+00 
 2.19016e+00  2.19016e+00  1.16323e+00  1.92746e+00  2.42556e+00  1.18227e+00 
 2.25920e+00  2.25920e+00  1.24319e+00  1.98865e+00  2.45052e+00  1.23066e+00 
