PdfType: central
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
 1  2
-4.48530e-04  1.14797e-05 
-4.97921e-04  2.53602e-05 
-5.44424e-04  3.98108e-05 
-5.88424e-04  5.46525e-05 
-7.62830e-04  1.23704e-04 
-8.05919e-04  1.43085e-04 
-8.49562e-04  1.63590e-04 
-8.91379e-04  1.84035e-04 
-9.31528e-04  2.04380e-04 
-9.70145e-04  2.24592e-04 
-1.00735e-03  2.44649e-04 
-1.04324e-03  2.64532e-04 
-1.07792e-03  2.84227e-04 
-1.11146e-03  3.03725e-04 
-1.12647e-03  3.12591e-04 
-1.61414e-03  6.44925e-04 
-1.64830e-03  6.71272e-04 
-1.68140e-03  6.97174e-04 
-1.71350e-03  7.22640e-04 
-1.74466e-03  7.47681e-04 
-1.77491e-03  7.72309e-04 
-1.80431e-03  7.96532e-04 
-1.83291e-03  8.20362e-04 
-1.86073e-03  8.43809e-04 
-1.88781e-03  8.66882e-04 
-1.91420e-03  8.89592e-04 
-1.93991e-03  9.11947e-04 
-1.96499e-03  9.33957e-04 
-1.98945e-03  9.55631e-04 
-2.01332e-03  9.76977e-04 
-2.03663e-03  9.98003e-04 
-2.05940e-03  1.01872e-03 
-2.08165e-03  1.03913e-03 
-2.10340e-03  1.05924e-03 
-2.12467e-03  1.07907e-03 
-2.14548e-03  1.09861e-03 
-2.16584e-03  1.11788e-03 
-2.18577e-03  1.13688e-03 
-2.20529e-03  1.15562e-03 
-2.22440e-03  1.17410e-03 
-2.24313e-03  1.19234e-03 
-2.26149e-03  1.21032e-03 
-2.27948e-03  1.22807e-03 
-2.29713e-03  1.24559e-03 
-2.31444e-03  1.26288e-03 
-2.33142e-03  1.27995e-03 
-2.34808e-03  1.29679e-03 
-2.34824e-03  1.29696e-03 
-3.16189e-03  2.26442e-03 
-3.17413e-03  2.28175e-03 
-3.18610e-03  2.29879e-03 
-3.19781e-03  2.31557e-03 
-3.20926e-03  2.33209e-03 
-3.22047e-03  2.34836e-03 
-3.23143e-03  2.36437e-03 
-3.24216e-03  2.38014e-03 
-3.25266e-03  2.39568e-03 
-3.26294e-03  2.41098e-03 
-3.27301e-03  2.42606e-03 
-3.28287e-03  2.44091e-03 
-3.29253e-03  2.45555e-03 
-3.30199e-03  2.46998e-03 
-3.31126e-03  2.48420e-03 
-3.02106e-03  2.15876e-04 
-3.24650e-03  3.73457e-04 
-3.45202e-03  5.26946e-04 
-3.64058e-03  6.75894e-04 
-4.33418e-03  1.29018e-03 
-4.49296e-03  1.44563e-03 
-4.64895e-03  1.60387e-03 
-4.79396e-03  1.75598e-03 
-4.92920e-03  1.90227e-03 
-5.05565e-03  2.04304e-03 
-5.17419e-03  2.17859e-03 
-5.28557e-03  2.30920e-03 
-5.39043e-03  2.43513e-03 
-5.48934e-03  2.55663e-03 
-5.53281e-03  2.61089e-03 
-6.69826e-03  4.30651e-03 
-6.76310e-03  4.41878e-03 
-6.82395e-03  4.52658e-03 
-6.88112e-03  4.63018e-03 
-6.93487e-03  4.72980e-03 
-6.98546e-03  4.82568e-03 
-7.03311e-03  4.91801e-03 
-7.07802e-03  5.00698e-03 
-7.12038e-03  5.09276e-03 
-7.16034e-03  5.17552e-03 
-7.19808e-03  5.25541e-03 
-7.23373e-03  5.33257e-03 
-7.26741e-03  5.40712e-03 
-7.29925e-03  5.47920e-03 
-7.32936e-03  5.54891e-03 
-7.35784e-03  5.61637e-03 
-7.38477e-03  5.68167e-03 
-7.41026e-03  5.74492e-03 
-7.43438e-03  5.80619e-03 
-7.45720e-03  5.86558e-03 
-7.47879e-03  5.92316e-03 
-7.49922e-03  5.97900e-03 
-7.51855e-03  6.03319e-03 
-7.53684e-03  6.08578e-03 
-7.55413e-03  6.13684e-03 
-7.57048e-03  6.18642e-03 
-7.58594e-03  6.23459e-03 
-7.60054e-03  6.28140e-03 
-7.61433e-03  6.32689e-03 
-7.62735e-03  6.37113e-03 
-7.63963e-03  6.41414e-03 
-7.65121e-03  6.45599e-03 
-7.65132e-03  6.45640e-03 
-7.58678e-03  7.95812e-03 
-7.57455e-03  7.97037e-03 
-7.56218e-03  7.98194e-03 
-7.54966e-03  7.99287e-03 
-7.53702e-03  8.00317e-03 
-7.52426e-03  8.01288e-03 
-7.51139e-03  8.02201e-03 
-7.49843e-03  8.03060e-03 
-7.48537e-03  8.03865e-03 
-7.47223e-03  8.04619e-03 
-7.45902e-03  8.05325e-03 
-7.44574e-03  8.05983e-03 
-7.43240e-03  8.06595e-03 
-7.41900e-03  8.07164e-03 
-7.40556e-03  8.07691e-03 
-5.01873e-03  5.89594e-04 
-5.34844e-03  9.03598e-04 
-5.64277e-03  1.20167e-03 
-5.90756e-03  1.48447e-03 
-6.83748e-03  2.59504e-03 
-7.04027e-03  2.86377e-03 
-7.23568e-03  3.13277e-03 
-7.41385e-03  3.38721e-03 
-7.57687e-03  3.62823e-03 
-7.72651e-03  3.85685e-03 
-7.86425e-03  4.07401e-03 
-7.99134e-03  4.28054e-03 
-8.10887e-03  4.47721e-03 
-8.21778e-03  4.66471e-03 
-8.26503e-03  4.74774e-03 
-9.35753e-03  7.12862e-03 
-9.40531e-03  7.27160e-03 
-9.44837e-03  7.40711e-03 
-9.48714e-03  7.53567e-03 
-9.52200e-03  7.65773e-03 
-9.55327e-03  7.77374e-03 
-9.58126e-03  7.88406e-03 
-9.60623e-03  7.98907e-03 
-9.62843e-03  8.08908e-03 
-9.64807e-03  8.18440e-03 
-9.66536e-03  8.27529e-03 
-9.68047e-03  8.36203e-03 
-9.69357e-03  8.44483e-03 
-9.70480e-03  8.52393e-03 
-9.71429e-03  8.59952e-03 
-9.72218e-03  8.67179e-03 
-9.72858e-03  8.74091e-03 
-9.73359e-03  8.80706e-03 
-9.73730e-03  8.87037e-03 
-9.73981e-03  8.93100e-03 
-9.74119e-03  8.98908e-03 
-9.74153e-03  9.04472e-03 
-9.74088e-03  9.09805e-03 
-9.73932e-03  9.14917e-03 
-9.73690e-03  9.19820e-03 
-9.73369e-03  9.24522e-03 
-9.72972e-03  9.29032e-03 
-9.72505e-03  9.33360e-03 
-9.71972e-03  9.37513e-03 
-9.71377e-03  9.41498e-03 
-9.70725e-03  9.45324e-03 
-9.70019e-03  9.48997e-03 
-9.70011e-03  9.49032e-03 
-8.51922e-03  1.01952e-02 
-8.48720e-03  1.01867e-02 
