PdfType: replica
Format: lhagrid1
---
1.0000e-06 1.2649e-06 1.5999e-06 2.0236e-06 2.5595e-06 3.2375e-06 4.0949e-06 5.1795e-06 6.5513e-06 8.2864e-06 1.0481e-05 1.3257e-05 1.6768e-05 2.1210e-05 2.6827e-05 3.3932e-05 4.2919e-05 5.4287e-05 6.8665e-05 8.6851e-05 1.0985e-04 1.3895e-04 1.7575e-04 2.2230e-04 2.8118e-04 3.5565e-04 4.4984e-04 5.6899e-04 7.1969e-04 9.1030e-04 1.1514e-03 1.4563e-03 1.8421e-03 2.3300e-03 2.9471e-03 3.7276e-03 4.7149e-03 5.9636e-03 7.5431e-03 9.5410e-03 1.2068e-02 1.5264e-02 1.9307e-02 2.4421e-02 3.0888e-02 3.9069e-02 4.9417e-02 6.2506e-02 7.9060e-02 1.0000e-01 1.1800e-01 1.3600e-01 1.5400e-01 1.7200e-01 1.9000e-01 2.0800e-01 2.2600e-01 2.4400e-01 2.6200e-01 2.8000e-01 2.9800e-01 3.1600e-01 3.3400e-01 3.5200e-01 3.7000e-01 3.8800e-01 4.0600e-01 4.2400e-01 4.4200e-01 4.6000e-01 4.7800e-01 4.9600e-01 5.1400e-01 5.3200e-01 5.5000e-01 5.6800e-01 5.8600e-01 6.0400e-01 6.2200e-01 6.4000e-01 6.5800e-01 6.7600e-01 6.9400e-01 7.1200e-01 7.3000e-01 7.4800e-01 7.6600e-01 7.8400e-01 8.0200e-01 8.2000e-01 8.3800e-01 8.5600e-01 8.7400e-01 8.9200e-01 9.1000e-01 9.2800e-01 9.4600e-01 9.6400e-01 9.8200e-01 1.0000e+00
1.0000e+00 1.4874e+00 2.2122e+00 3.2903e+00 4.8939e+00 7.2790e+00 1.0826e+01 1.6103e+01 2.3950e+01 3.5622e+01 5.2983e+01 7.8805e+01 1.1721e+02 1.7433e+02 2.5929e+02 3.8566e+02 5.7362e+02 8.5317e+02 1.2690e+03 1.8874e+03 2.8072e+03 4.1753e+03 6.2102e+03 9.2367e+03 1.3738e+04 2.0434e+04 3.0392e+04 4.5204e+04 6.7234e+04 1.0000e+05
 1  2  3  4  5 21
 5.46368e-02  3.29912e-01  3.09480e-01  0.00000e+00  0.00000e+00 -1.72695e-16 
 5.35315e-02  3.28996e-01  3.28634e-01  2.07708e-01  0.00000e+00  8.85215e-03 
 6.14248e-02  3.35992e-01  3.49788e-01  2.31035e-01  0.00000e+00  2.74247e-02 
 7.41222e-02  3.47323e-01  3.72054e-01  2.55390e-01  0.00000e+00  4.80950e-02 
 8.77080e-02  3.59313e-01  3.92770e-01  2.78039e-01  4.78816e-01  6.81553e-02 
 1.00909e-01  3.70802e-01  4.11432e-01  2.98483e-01  4.93365e-01  8.73472e-02 
 1.13855e-01  3.81973e-01  4.28687e-01  3.17389e-01  5.06517e-01  1.04474e-01 
 1.26119e-01  3.92437e-01  4.44376e-01  3.34607e-01  5.18182e-01  1.19494e-01 
 1.37522e-01  4.02039e-01  4.58513e-01  3.50165e-01  5.28413e-01  1.32540e-01 
 1.48015e-01  4.10743e-01  4.71190e-01  3.64163e-01  5.37318e-01  1.43808e-01 
 1.57612e-01  4.18575e-01  4.82527e-01  3.76732e-01  5.45027e-01  1.53507e-01 
 1.66359e-01  4.25586e-01  4.92653e-01  3.88009e-01  5.51668e-01  1.61836e-01 
 1.74318e-01  4.31840e-01  5.01689e-01  3.98124e-01  5.57363e-01  1.68974e-01 
 1.81552e-01  4.37405e-01  5.09752e-01  4.07201e-01  5.62223e-01  1.75063e-01 
 1.88178e-01  4.42401e-01  5.16990e-01  4.15391e-01  5.66403e-01  1.79581e-01 
 1.94202e-01  4.46823e-01  5.23453e-01  4.22757e-01  5.69920e-01  1.83390e-01 
 1.99677e-01  4.50725e-01  5.29217e-01  4.29379e-01  5.72845e-01  1.86580e-01 
 2.04651e-01  4.54156e-01  5.34352e-01  4.35331e-01  5.75243e-01  1.89228e-01 
 2.09170e-01  4.57161e-01  5.38920e-01  4.40678e-01  5.77174e-01  1.91402e-01 
 2.13275e-01  4.59781e-01  5.42975e-01  4.45477e-01  5.78687e-01  1.93163e-01 
 2.17002e-01  4.62052e-01  5.46568e-01  4.49781e-01  5.79827e-01  1.94560e-01 
 2.20386e-01  4.64007e-01  5.49742e-01  4.53636e-01  5.80636e-01  1.95640e-01 
 2.23457e-01  4.65677e-01  5.52537e-01  4.57084e-01  5.81147e-01  1.96441e-01 
 2.26242e-01  4.67088e-01  5.54988e-01  4.60162e-01  5.81394e-01  1.96998e-01 
