PdfType: replica
Format: lhagrid1
---
1.0000e-03 1.1091e-02 2.1182e-02 3.1273e-02 4.1364e-02 5.1455e-02 6.1545e-02 7.1636e-02 8.1727e-02 9.1818e-02 1.0191e-01 1.1200e-01 1.2209e-01 1.3218e-01 1.4227e-01 1.5236e-01 1.6245e-01 1.7255e-01 1.8264e-01 1.9273e-01 2.0282e-01 2.1291e-01 2.2300e-01 2.3309e-01 2.4318e-01 2.5327e-01 2.6336e-01 2.7345e-01 2.8355e-01 2.9364e-01 3.0373e-01 3.1382e-01 3.2391e-01 3.3400e-01 3.4409e-01 3.5418e-01 3.6427e-01 3.7436e-01 3.8445e-01 3.9455e-01 4.0464e-01 4.1473e-01 4.2482e-01 4.3491e-01 4.4500e-01 4.5509e-01 4.6518e-01 4.7527e-01 4.8536e-01 4.9545e-01 5.0555e-01 5.1564e-01 5.2573e-01 5.3582e-01 5.4591e-01 5.5600e-01 5.6609e-01 5.7618e-01 5.8627e-01 5.9636e-01 6.0645e-01 6.1655e-01 6.2664e-01 6.3673e-01 6.4682e-01 6.5691e-01 6.6700e-01 6.7709e-01 6.8718e-01 6.9727e-01 7.0736e-01 7.1745e-01 7.2755e-01 7.3764e-01 7.4773e-01 7.5782e-01 7.6791e-01 7.7800e-01 7.8809e-01 7.9818e-01 8.0827e-01 8.1836e-01 8.2845e-01 8.3855e-01 8.4864e-01 8.5873e-01 8.6882e-01 8.7891e-01 8.8900e-01 8.9909e-01 9.0918e-01 9.1927e-01 9.2936e-01 9.3945e-01 9.4955e-01 9.5964e-01 9.6973e-01 9.7982e-01 9.8991e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
901 902
-4.38240e-08  2.62469e-07 
-6.24429e-06  7.46631e-06 
-1.27678e-05  1.51199e-05 
-1.95190e-05  2.31052e-05 
-1.98950e-05  2.35517e-05 
-2.63037e-05  3.11862e-05 
-3.32291e-05  3.94850e-05 
-4.02643e-05  4.79619e-05 
-4.73780e-05  5.65766e-05 
-5.45451e-05  6.52961e-05 
-6.17451e-05  7.40937e-05 
-6.89615e-05  8.29469e-05 
-7.61807e-05  9.18373e-05 
-8.33917e-05  1.00749e-04 
-8.66905e-05  1.04837e-04 
-9.05200e-05  1.09589e-04 
-9.75892e-05  1.18384e-04 
-1.04653e-04  1.27199e-04 
-1.11706e-04  1.36026e-04 
-1.18742e-04  1.44857e-04 
-1.25757e-04  1.53686e-04 
-1.32746e-04  1.62505e-04 
-1.39705e-04  1.71309e-04 
-1.46633e-04  1.80095e-04 
-1.53526e-04  1.88858e-04 
-1.60382e-04  1.97594e-04 
-1.67199e-04  2.06300e-04 
-1.73975e-04  2.14974e-04 
-1.80710e-04  2.23612e-04 
-1.87401e-04  2.32214e-04 
-1.94049e-04  2.40776e-04 
-2.00651e-04  2.49297e-04 
-2.07208e-04  2.57776e-04 
-2.13720e-04  2.66212e-04 
-2.20184e-04  2.74603e-04 
-2.26602e-04  2.82949e-04 
-2.32973e-04  2.91249e-04 
-2.39297e-04  2.99501e-04 
-2.45573e-04  3.07707e-04 
-2.51803e-04  3.15864e-04 
-2.57985e-04  3.23974e-04 
-2.64121e-04  3.32035e-04 
-2.70210e-04  3.40047e-04 
-2.76252e-04  3.48010e-04 
-2.82247e-04  3.55924e-04 
-2.88196e-04  3.63790e-04 
-2.94100e-04  3.71606e-04 
-2.94159e-04  3.71684e-04 
-2.99899e-04  3.79296e-04 
-3.05663e-04  3.86949e-04 
-3.11390e-04  3.94566e-04 
-3.17083e-04  4.02146e-04 
-3.22740e-04  4.09690e-04 
-3.28362e-04  4.17197e-04 
-3.33948e-04  4.24667e-04 
-3.39500e-04  4.32099e-04 
-3.45016e-04  4.39495e-04 
-3.50498e-04  4.46853e-04 
-3.55944e-04  4.54175e-04 
-3.61356e-04  4.61458e-04 
-3.66734e-04  4.68705e-04 
-3.72077e-04  4.75914e-04 
-3.77387e-04  4.83087e-04 
-2.42965e-05  2.97125e-05 
-1.03574e-04  1.15671e-04 
-1.81032e-04  2.01015e-04 
-2.56315e-04  2.85143e-04 
-2.60384e-04  2.89722e-04 
-3.27973e-04  3.66238e-04 
-3.97686e-04  4.46038e-04 
-4.65475e-04  5.24463e-04 
-5.31321e-04  6.01398e-04 
-5.95235e-04  6.76774e-04 
-6.57246e-04  7.50554e-04 
-7.17401e-04  8.22726e-04 
-7.75751e-04  8.93293e-04 
-8.32356e-04  9.62271e-04 
-8.57726e-04  9.93354e-04 
-8.86783e-04  1.02908e-03 
-9.39360e-04  1.09407e-03 
-9.90597e-04  1.15782e-03 
-1.04053e-03  1.22036e-03 
-1.08919e-03  1.28169e-03 
-1.13662e-03  1.34184e-03 
-1.18286e-03  1.40081e-03 
-1.22793e-03  1.45865e-03 
-1.27188e-03  1.51536e-03 
-1.31475e-03  1.57098e-03 
-1.35656e-03  1.62552e-03 
-1.39735e-03  1.67902e-03 
-1.43715e-03  1.73149e-03 
-1.47600e-03  1.78296e-03 
-1.51392e-03  1.83346e-03 
