PdfType: replica
Format: lhagrid1
---
5.0000e-02 5.9596e-02 6.9192e-02 7.8788e-02 8.8384e-02 9.7980e-02 1.0758e-01 1.1717e-01 1.2677e-01 1.3636e-01 1.4596e-01 1.5556e-01 1.6515e-01 1.7475e-01 1.8434e-01 1.9394e-01 2.0354e-01 2.1313e-01 2.2273e-01 2.3232e-01 2.4192e-01 2.5152e-01 2.6111e-01 2.7071e-01 2.8030e-01 2.8990e-01 2.9949e-01 3.0909e-01 3.1869e-01 3.2828e-01 3.3788e-01 3.4747e-01 3.5707e-01 3.6667e-01 3.7626e-01 3.8586e-01 3.9545e-01 4.0505e-01 4.1465e-01 4.2424e-01 4.3384e-01 4.4343e-01 4.5303e-01 4.6263e-01 4.7222e-01 4.8182e-01 4.9141e-01 5.0101e-01 5.1061e-01 5.2020e-01 5.2980e-01 5.3939e-01 5.4899e-01 5.5859e-01 5.6818e-01 5.7778e-01 5.8737e-01 5.9697e-01 6.0657e-01 6.1616e-01 6.2576e-01 6.3535e-01 6.4495e-01 6.5455e-01 6.6414e-01 6.7374e-01 6.8333e-01 6.9293e-01 7.0253e-01 7.1212e-01 7.2172e-01 7.3131e-01 7.4091e-01 7.5051e-01 7.6010e-01 7.6970e-01 7.7929e-01 7.8889e-01 7.9848e-01 8.0808e-01 8.1768e-01 8.2727e-01 8.3687e-01 8.4646e-01 8.5606e-01 8.6566e-01 8.7525e-01 8.8485e-01 8.9444e-01 9.0404e-01 9.1364e-01 9.2323e-01 9.3283e-01 9.4242e-01 9.5202e-01 9.6162e-01 9.7121e-01 9.8081e-01 9.9040e-01 1.0000e+00
1.0000e+00 1.1242e+00 1.2638e+00 1.4208e+00 1.4300e+00 1.5973e+00 1.7957e+00 2.0188e+00 2.2695e+00 2.5514e+00 2.8683e+00 3.2246e+00 3.6251e+00 4.0754e+00 4.3000e+00 4.5816e+00 5.1507e+00 5.7904e+00 6.5097e+00 7.3182e+00 8.2272e+00 9.2491e+00 1.0398e+01 1.1690e+01 1.3141e+01 1.4774e+01 1.6609e+01 1.8672e+01 2.0991e+01 2.3598e+01 2.6529e+01 2.9825e+01 3.3529e+01 3.7694e+01 4.2376e+01 4.7639e+01 5.3557e+01 6.0209e+01 6.7688e+01 7.6095e+01 8.5547e+01 9.6172e+01 1.0812e+02 1.2155e+02 1.3664e+02 1.5362e+02 1.7270e+02 1.7290e+02 1.9415e+02 2.1826e+02 2.4538e+02 2.7585e+02 3.1012e+02 3.4864e+02 3.9194e+02 4.4062e+02 4.9535e+02 5.5688e+02 6.2605e+02 7.0381e+02 7.9123e+02 8.8951e+02 1.0000e+03
 1  2  3  4  5 21
 2.96524e-02  1.93617e-01  3.35589e-01  0.00000e+00  0.00000e+00 -3.12182e-17 
 3.28548e-02  1.95306e-01  3.46571e-01  0.00000e+00  0.00000e+00  8.01875e-04 
 3.67732e-02  1.97696e-01  3.56419e-01  0.00000e+00  0.00000e+00  2.65024e-03 
 4.11384e-02  2.00547e-01  3.65330e-01  0.00000e+00  0.00000e+00  5.19146e-03 
 4.13872e-02  2.00713e-01  3.65795e-01  2.93682e-01  0.00000e+00  5.34590e-03 
 4.48746e-02  2.02818e-01  3.72482e-01  2.97407e-01  0.00000e+00  8.51031e-03 
 4.89623e-02  2.05473e-01  3.79204e-01  3.01572e-01  0.00000e+00  1.22719e-02 
 5.33264e-02  2.08439e-01  3.85579e-01  3.05869e-01  0.00000e+00  1.63085e-02 
 5.78661e-02  2.11620e-01  3.91624e-01  3.10228e-01  0.00000e+00  2.05068e-02 
 6.25060e-02  2.14940e-01  3.97353e-01  3.14595e-01  0.00000e+00  2.47834e-02 
 6.71895e-02  2.18345e-01  4.02784e-01  3.18930e-01  0.00000e+00  2.90767e-02 
 7.18743e-02  2.21792e-01  4.07933e-01  3.23207e-01  0.00000e+00  3.33416e-02 
 7.65288e-02  2.25247e-01  4.12814e-01  3.27403e-01  0.00000e+00  3.75455e-02 
 8.11295e-02  2.28686e-01  4.17443e-01  3.31505e-01  0.00000e+00  4.16647e-02 
 8.32147e-02  2.30252e-01  4.19483e-01  3.33351e-01  5.28493e-01  4.35192e-02 
 8.54569e-02  2.31896e-01  4.21629e-01  3.35303e-01  5.29801e-01  4.59877e-02 
 8.95952e-02  2.34955e-01  4.25485e-01  3.38886e-01  5.32176e-01  5.04699e-02 
 9.37164e-02  2.38026e-01  4.29207e-01  3.42428e-01  5.34493e-01  5.48447e-02 
 9.78042e-02  2.41093e-01  4.32794e-01  3.45919e-01  5.36744e-01  5.91021e-02 
 1.01846e-01  2.44142e-01  4.36249e-01  3.49348e-01  5.38924e-01  6.32353e-02 
 1.05832e-01  2.47163e-01  4.39573e-01  3.52709e-01  5.41030e-01  6.72401e-02 
 1.09754e-01  2.50146e-01  4.42770e-01  3.55996e-01  5.43059e-01  7.11141e-02 
 1.13606e-01  2.53084e-01  4.45843e-01  3.59205e-01  5.45010e-01  7.48565e-02 
 1.17385e-01  2.55972e-01  4.48795e-01  3.62334e-01  5.46882e-01  7.84677e-02 
 1.21086e-01  2.58807e-01  4.51629e-01  3.65381e-01  5.48675e-01  8.19491e-02 
 1.24707e-01  2.61585e-01  4.54350e-01  3.68345e-01  5.50391e-01  8.53026e-02 
 1.28248e-01  2.64303e-01  4.56961e-01  3.71227e-01  5.52030e-01  8.85309e-02 
 1.31707e-01  2.66960e-01  4.59467e-01  3.74025e-01  5.53594e-01  9.16368e-02 
 1.35084e-01  2.69556e-01  4.61870e-01  3.76741e-01  5.55084e-01  9.46237e-02 
 1.38380e-01  2.72089e-01  4.64175e-01  3.79377e-01  5.56502e-01  9.74949e-02 
 1.41594e-01  2.74560e-01  4.66385e-01  3.81932e-01  5.57849e-01  1.00254e-01 
 1.44729e-01  2.76968e-01  4.68504e-01  3.84409e-01  5.59129e-01  1.02905e-01 
 1.47784e-01  2.79315e-01  4.70535e-01  3.86809e-01  5.60342e-01  1.05451e-01 
 1.50761e-01  2.81600e-01  4.72482e-01  3.89134e-01  5.61491e-01  1.07896e-01 
 1.53662e-01  2.83825e-01  4.74348e-01  3.91386e-01  5.62577e-01  1.10243e-01 
 1.56488e-01  2.85991e-01  4.76135e-01  3.93566e-01  5.63604e-01  1.12496e-01 
 1.59241e-01  2.88097e-01  4.77848e-01  3.95676e-01  5.64573e-01  1.14659e-01 
 1.61922e-01  2.90147e-01  4.79489e-01  3.97719e-01  5.65485e-01  1.16735e-01 
 1.64533e-01  2.92140e-01  4.81061e-01  3.99695e-01  5.66344e-01  1.18728e-01 
 1.67076e-01  2.94079e-01  4.82566e-01  4.01607e-01  5.67150e-01  1.20639e-01 
 1.69552e-01  2.95963e-01  4.84007e-01  4.03458e-01  5.67906e-01  1.22474e-01 
 1.71963e-01  2.97795e-01  4.85387e-01  4.05247e-01  5.68613e-01  1.24234e-01 
 1.74311e-01  2.99576e-01  4.86708e-01  4.06978e-01  5.69274e-01  1.25922e-01 
 1.76597e-01  3.01307e-01  4.87971e-01  4.08652e-01  5.69890e-01  1.27542e-01 
 1.78824e-01  3.02990e-01  4.89181e-01  4.10272e-01  5.70462e-01  1.29096e-01 
