 5.99296e-02  2.69892e-01  6.07244e-01  3.96431e-01  5.79539e-01  9.86284e-02 
 6.23798e-02  2.72308e-01  6.08549e-01  3.98664e-01  5.80237e-01  1.01152e-01 
 6.47850e-02  2.74658e-01  6.09779e-01  4.00825e-01  5.80887e-01  1.03573e-01 
 6.71445e-02  2.76944e-01  6.10940e-01  4.02916e-01  5.81489e-01  1.05896e-01 
 6.94581e-02  2.79165e-01  6.12032e-01  4.04938e-01  5.82045e-01  1.08125e-01 
 7.17257e-02  2.81325e-01  6.13060e-01  4.06893e-01  5.82556e-01  1.10263e-01 
 7.39474e-02  2.83423e-01  6.14026e-01  4.08783e-01  5.83023e-01  1.12313e-01 
 7.61235e-02  2.85462e-01  6.14931e-01  4.10610e-01  5.83448e-01  1.14279e-01 
 7.82543e-02  2.87442e-01  6.15780e-01  4.12376e-01  5.83833e-01  1.16165e-01 
 8.03403e-02  2.89366e-01  6.16573e-01  4.14082e-01  5.84179e-01  1.17973e-01 
 8.23821e-02  2.91235e-01  6.17314e-01  4.15729e-01  5.84487e-01  1.19706e-01 
 8.43803e-02  2.93050e-01  6.18004e-01  4.17321e-01  5.84758e-01  1.21368e-01 
 8.63356e-02  2.94812e-01  6.18646e-01  4.18858e-01  5.84994e-01  1.22962e-01 
 8.82487e-02  2.96524e-01  6.19242e-01  4.20343e-01  5.85196e-01  1.24489e-01 
 9.01203e-02  2.98186e-01  6.19793e-01  4.21776e-01  5.85366e-01  1.25953e-01 
 9.19513e-02  2.99800e-01  6.20301e-01  4.23160e-01  5.85504e-01  1.27357e-01 
 9.37425e-02  3.01367e-01  6.20768e-01  4.24495e-01  5.85613e-01  1.28702e-01 
 9.37602e-02  3.01382e-01  6.20773e-01  4.24508e-01  5.85614e-01  1.28715e-01 
 9.54884e-02  3.02883e-01  6.21196e-01  4.25780e-01  5.85694e-01  1.29825e-01 
 9.71969e-02  3.04355e-01  6.21586e-01  4.27019e-01  5.85746e-01  1.30897e-01 
 9.88690e-02  3.05785e-01  6.21938e-01  4.28216e-01  5.85770e-01  1.31923e-01 
 1.00505e-01  3.07174e-01  6.22255e-01  4.29370e-01  5.85766e-01  1.32903e-01 
 1.02107e-01  3.08523e-01  6.22537e-01  4.30484e-01  5.85736e-01  1.33841e-01 
 1.03674e-01  3.09834e-01  6.22787e-01  4.31557e-01  5.85680e-01  1.34737e-01 
 1.05207e-01  3.11106e-01  6.23004e-01  4.32593e-01  5.85600e-01  1.35593e-01 
 1.06708e-01  3.12342e-01  6.23191e-01  4.33591e-01  5.85496e-01  1.36411e-01 
 1.08177e-01  3.13541e-01  6.23348e-01  4.34553e-01  5.85369e-01  1.37192e-01 
 1.09614e-01  3.14706e-01  6.23477e-01  4.35480e-01  5.85221e-01  1.37937e-01 
 1.11021e-01  3.15837e-01  6.23578e-01  4.36373e-01  5.85051e-01  1.38648e-01 
 1.12398e-01  3.16935e-01  6.23653e-01  4.37232e-01  5.84861e-01  1.39326e-01 
 1.13745e-01  3.18001e-01  6.23703e-01  4.38060e-01  5.84651e-01  1.39973e-01 
 1.15064e-01  3.19036e-01  6.23728e-01  4.38856e-01  5.84423e-01  1.40588e-01 
 1.16355e-01  3.20041e-01  6.23730e-01  4.39622e-01  5.84176e-01  1.41175e-01 
 8.50543e-06  2.04902e-01  5.93386e-01  0.00000e+00  0.00000e+00  3.43883e-17 
-5.33797e-04  2.08032e-01  5.98219e-01  0.00000e+00  0.00000e+00  1.63288e-03 
-2.39124e-05  2.11487e-01  6.02314e-01  0.00000e+00  0.00000e+00  4.01830e-03 
 1.20738e-03  2.15100e-01  6.05813e-01  0.00000e+00  0.00000e+00  6.85853e-03 
 1.29108e-03  2.15301e-01  6.05991e-01  3.47615e-01  0.00000e+00  7.02350e-03 
 2.20165e-03  2.17990e-01  6.08041e-01  3.50728e-01  0.00000e+00  1.04409e-02 
 3.71482e-03  2.21061e-01  6.10062e-01  3.54130e-01  0.00000e+00  1.42972e-02 
 5.64416e-03  2.24272e-01  6.11930e-01  3.57570e-01  0.00000e+00  1.82828e-02 
 7.87556e-03  2.27553e-01  6.13647e-01  3.60996e-01  0.00000e+00  2.23118e-02 
 1.03229e-02  2.30854e-01  6.15215e-01  3.64372e-01  0.00000e+00  2.63238e-02 
 1.29208e-02  2.34139e-01  6.16641e-01  3.67673e-01  0.00000e+00  3.02764e-02 
 1.56191e-02  2.37383e-01  6.17931e-01  3.70883e-01  0.00000e+00  3.41403e-02 
 1.83796e-02  2.40566e-01  6.19091e-01  3.73990e-01  0.00000e+00  3.78958e-02 
 2.11726e-02  2.43676e-01  6.20128e-01  3.76987e-01  0.00000e+00  4.15299e-02 
 2.24569e-02  2.45074e-01  6.20565e-01  3.78323e-01  5.86240e-01  4.31524e-02 
 2.38168e-02  2.46541e-01  6.20899e-01  3.79708e-01  5.86201e-01  4.53576e-02 
 2.63700e-02  2.49235e-01  6.21481e-01  3.82231e-01  5.86134e-01  4.93265e-02 
 2.89608e-02  2.51898e-01  6.22016e-01  3.84701e-01  5.86067e-01  5.31589e-02 
 3.15711e-02  2.54521e-01  6.22501e-01  3.87110e-01  5.85991e-01  5.68515e-02 
 3.41864e-02  2.57095e-01  6.22934e-01  3.89452e-01  5.85901e-01  6.04031e-02 
 3.67947e-02  2.59614e-01  6.23315e-01  3.91725e-01  5.85792e-01  6.38142e-02 
 3.93866e-02  2.62075e-01  6.23644e-01  3.93925e-01  5.85660e-01  6.70864e-02 
 4.19545e-02  2.64474e-01  6.23921e-01  3.96052e-01  5.85504e-01  7.02224e-02 
 4.44923e-02  2.66808e-01  6.24149e-01  3.98104e-01  5.85321e-01  7.32254e-02 
 4.69951e-02  2.69077e-01  6.24327e-01  4.00082e-01  5.85110e-01  7.60992e-02 
 4.94592e-02  2.71281e-01  6.24457e-01  4.01986e-01  5.84871e-01  7.88478e-02 
 5.18816e-02  2.73418e-01  6.24541e-01  4.03817e-01  5.84604e-01  8.14755e-02 
 5.42602e-02  2.75490e-01  6.24581e-01  4.05576e-01  5.84308e-01  8.39866e-02 
 5.65934e-02  2.77497e-01  6.24577e-01  4.07266e-01  5.83984e-01  8.63856e-02 
 5.88800e-02  2.79439e-01  6.24533e-01  4.08886e-01  5.83633e-01  8.86768e-02 
 6.11192e-02  2.81319e-01  6.24448e-01  4.10440e-01  5.83254e-01  9.08647e-02 
 6.33108e-02  2.83137e-01  6.24326e-01  4.11929e-01  5.82849e-01  9.29534e-02 
 6.54546e-02  2.84894e-01  6.24168e-01  4.13355e-01  5.82418e-01  9.49472e-02 
 6.75506e-02  2.86593e-01  6.23976e-01  4.14720e-01  5.81963e-01  9.68500e-02 
 6.95993e-02  2.88234e-01  6.23750e-01  4.16025e-01  5.81484e-01  9.86659e-02 
 7.16010e-02  2.89820e-01  6.23493e-01  4.17273e-01  5.80982e-01  1.00399e-01 
 7.35563e-02  2.91351e-01  6.23207e-01  4.18466e-01  5.80458e-01  1.02052e-01 
 7.54659e-02  2.92829e-01  6.22891e-01  4.19605e-01  5.79912e-01  1.03628e-01 
 7.73304e-02  2.94256e-01  6.22549e-01  4.20693e-01  5.79347e-01  1.05133e-01 
 7.91508e-02  2.95633e-01  6.22182e-01  4.21730e-01  5.78762e-01  1.06567e-01 
 8.09278e-02  2.96963e-01  6.21790e-01  4.22720e-01  5.78159e-01  1.07935e-01 
 8.26624e-02  2.98246e-01  6.21374e-01  4.23663e-01  5.77538e-01  1.09240e-01 
 8.43553e-02  2.99483e-01  6.20937e-01  4.24561e-01  5.76901e-01  1.10484e-01 
 8.60077e-02  3.00677e-01  6.20479e-01  4.25416e-01  5.76248e-01  1.11670e-01 
 8.76203e-02  3.01829e-01  6.20002e-01  4.26229e-01  5.75580e-01  1.12800e-01 
 8.91941e-02  3.02939e-01  6.19505e-01  4.27002e-01  5.74898e-01  1.13877e-01 
 9.07300e-02  3.04010e-01  6.18991e-01  4.27737e-01  5.74202e-01  1.14903e-01 
 9.07452e-02  3.04021e-01  6.18986e-01  4.27744e-01  5.74195e-01  1.14913e-01 
 9.22235e-02  3.05040e-01  6.18466e-01  4.28432e-01  5.73500e-01  1.15735e-01 
 9.36818e-02  3.06032e-01  6.17923e-01  4.29091e-01  5.72783e-01  1.16523e-01 
 9.51060e-02  3.06989e-01  6.17363e-01  4.29716e-01  5.72053e-01  1.17271e-01 
 9.64967e-02  3.07912e-01  6.16786e-01  4.30306e-01  5.71310e-01  1.17981e-01 
 9.78548e-02  3.08801e-01  6.16194e-01  4.30864e-01  5.70554e-01  1.18654e-01 
 9.91812e-02  3.09657e-01  6.15587e-01  4.31391e-01  5.69786e-01  1.19292e-01 
 1.00476e-01  3.10482e-01  6.14966e-01  4.31887e-01  5.69007e-01  1.19896e-01 
 1.01741e-01  3.11277e-01  6.14332e-01  4.32353e-01  5.68217e-01  1.20468e-01 
 1.02977e-01  3.12042e-01  6.13685e-01  4.32792e-01  5.67417e-01  1.21008e-01 
 1.04184e-01  3.12778e-01  6.13026e-01  4.33203e-01  5.66607e-01  1.21519e-01 
 1.05362e-01  3.13487e-01  6.12356e-01  4.33587e-01  5.65789e-01  1.22002e-01 
 1.06513e-01  3.14168e-01  6.11675e-01  4.33946e-01  5.64962e-01  1.22457e-01 
 1.07638e-01  3.14824e-01  6.10985e-01  4.34280e-01  5.64127e-01  1.22886e-01 
 1.08736e-01  3.15454e-01  6.10284e-01  4.34590e-01  5.63285e-01  1.23289e-01 
 1.09809e-01  3.16060e-01  6.09575e-01  4.34876e-01  5.62436e-01  1.23669e-01 
 3.84066e-05  2.26917e-01  6.56856e-01  0.00000e+00  0.00000e+00  2.99010e-17 
 2.95363e-04  2.29927e-01  6.56935e-01  0.00000e+00  0.00000e+00  1.92004e-03 
 1.46591e-03  2.33149e-01  6.56717e-01  0.00000e+00  0.00000e+00  4.46509e-03 
 3.23856e-03  2.36442e-01  6.56273e-01  0.00000e+00  0.00000e+00  7.36138e-03 
 3.34892e-03  2.36624e-01  6.56243e-01  3.75316e-01  0.00000e+00  7.52688e-03 
 4.73936e-03  2.39026e-01  6.55003e-01  3.77831e-01  0.00000e+00  1.09730e-02 
 6.66523e-03  2.41728e-01  6.53763e-01  3.80546e-01  0.00000e+00  1.47779e-02 
 8.92266e-03  2.44515e-01  6.52569e-01  3.83259e-01  0.00000e+00  1.86431e-02 
 1.14094e-02  2.47329e-01  6.51403e-01  3.85928e-01  0.00000e+00  2.24965e-02 
 1.40498e-02  2.50130e-01  6.50251e-01  3.88525e-01  0.00000e+00  2.62889e-02 
 1.67872e-02  2.52889e-01  6.49105e-01  3.91033e-01  0.00000e+00  2.99873e-02 
 1.95793e-02  2.55587e-01  6.47957e-01  3.93442e-01  0.00000e+00  3.35700e-02 
 2.23941e-02  2.58211e-01  6.46803e-01  3.95743e-01  0.00000e+00  3.70237e-02 
 2.52079e-02  2.60752e-01  6.45641e-01  3.97935e-01  0.00000e+00  4.03410e-02 
 2.64917e-02  2.61887e-01  6.45105e-01  3.98903e-01  5.99437e-01  4.18143e-02 
 2.78634e-02  2.63066e-01  6.44352e-01  3.99879e-01  5.98636e-01  4.38310e-02 
 3.04144e-02  2.65217e-01  6.42988e-01  4.01644e-01  5.97190e-01  4.74408e-02 
 3.29751e-02  2.67329e-01  6.41653e-01  4.03352e-01  5.95778e-01  5.09030e-02 
 3.55309e-02  2.69393e-01  6.40338e-01  4.05000e-01  5.94392e-01  5.42173e-02 
 3.80705e-02  2.71404e-01  6.39040e-01  4.06584e-01  5.93026e-01  5.73856e-02 
 4.05848e-02  2.73359e-01  6.37753e-01  4.08102e-01  5.91673e-01  6.04104e-02 
 4.30666e-02  2.75254e-01  6.36475e-01  4.09553e-01  5.90331e-01  6.32955e-02 
 4.55106e-02  2.77088e-01  6.35204e-01  4.10937e-01  5.88995e-01  6.60451e-02 
 4.79123e-02  2.78860e-01  6.33937e-01  4.12253e-01  5.87664e-01  6.86637e-02 
 5.02688e-02  2.80570e-01  6.32673e-01  4.13504e-01  5.86335e-01  7.11564e-02 
 5.25776e-02  2.82217e-01  6.31411e-01  4.14689e-01  5.85007e-01  7.35280e-02 
 5.48371e-02  2.83804e-01  6.30150e-01  4.15811e-01  5.83679e-01  7.57835e-02 
 5.70463e-02  2.85330e-01  6.28889e-01  4.16872e-01  5.82351e-01  7.79280e-02 
 5.92044e-02  2.86797e-01  6.27628e-01  4.17872e-01  5.81021e-01  7.99663e-02 
 6.13114e-02  2.88207e-01  6.26367e-01  4.18814e-01  5.79690e-01  8.19033e-02 
 6.33672e-02  2.89560e-01  6.25105e-01  4.19699e-01  5.78357e-01  8.37436e-02 
 6.53722e-02  2.90858e-01  6.23844e-01  4.20531e-01  5.77022e-01  8.54917e-02 
 6.73268e-02  2.92102e-01  6.22581e-01  4.21310e-01  5.75686e-01  8.71519e-02 
 6.92318e-02  2.93295e-01  6.21319e-01  4.22038e-01  5.74348e-01  8.87284e-02 
 7.10878e-02  2.94438e-01  6.20056e-01  4.22718e-01  5.73008e-01  9.02252e-02 
 7.28957e-02  2.95532e-01  6.18794e-01  4.23352e-01  5.71667e-01  9.16460e-02 
 7.46565e-02  2.96580e-01  6.17532e-01  4.23940e-01  5.70325e-01  9.29946e-02 
 7.63713e-02  2.97582e-01  6.16270e-01  4.24485e-01  5.68982e-01  9.42743e-02 
 7.80409e-02  2.98540e-01  6.15009e-01  4.24989e-01  5.67639e-01  9.54885e-02 
 7.96666e-02  2.99457e-01  6.13749e-01  4.25454e-01  5.66296e-01  9.66403e-02 
 8.12493e-02  3.00332e-01  6.12491e-01  4.25880e-01  5.64952e-01  9.77327e-02 
 8.27901e-02  3.01169e-01  6.11233e-01  4.26270e-01  5.63610e-01  9.87685e-02 
 8.42902e-02  3.01967e-01  6.09978e-01  4.26624e-01  5.62267e-01  9.97504e-02 
 8.57506e-02  3.02729e-01  6.08724e-01  4.26946e-01  5.60926e-01  1.00681e-01 
 8.71724e-02  3.03456e-01  6.07473e-01  4.27234e-01  5.59586e-01  1.01563e-01 
 8.85566e-02  3.04149e-01  6.06224e-01  4.27493e-01  5.58248e-01  1.02398e-01 
 8.99043e-02  3.04809e-01  6.04977e-01  4.27721e-01  5.56912e-01  1.03188e-01 
 8.99176e-02  3.04816e-01  6.04965e-01  4.27723e-01  5.56898e-01  1.03196e-01 
 9.12114e-02  3.05437e-01  6.03743e-01  4.27922e-01  5.55588e-01  1.03807e-01 
 9.24849e-02  3.06034e-01  6.02509e-01  4.28095e-01  5.54263e-01  1.04388e-01 
 9.37257e-02  3.06601e-01  6.01275e-01  4.28241e-01  5.52938e-01  1.04935e-01 
 9.49348e-02  3.07141e-01  6.00041e-01  4.28362e-01  5.51612e-01  1.05449e-01 
 9.61130e-02  3.07653e-01  5.98809e-01  4.28457e-01  5.50286e-01  1.05931e-01 
 9.72611e-02  3.08138e-01  5.97576e-01  4.28529e-01  5.48961e-01  1.06384e-01 
 9.83799e-02  3.08598e-01  5.96346e-01  4.28578e-01  5.47636e-01  1.06807e-01 
 9.94702e-02  3.09033e-01  5.95116e-01  4.28605e-01  5.46313e-01  1.07204e-01 
 1.00533e-01  3.09445e-01  5.93888e-01  4.28611e-01  5.44990e-01  1.07574e-01 
 1.01568e-01  3.09834e-01  5.92663e-01  4.28597e-01  5.43669e-01  1.07919e-01 
 1.02578e-01  3.10200e-01  5.91439e-01  4.28563e-01  5.42350e-01  1.08240e-01 
 1.03561e-01  3.10545e-01  5.90217e-01  4.28510e-01  5.41033e-01  1.08538e-01 
 1.04520e-01  3.10869e-01  5.88999e-01  4.28440e-01  5.39718e-01  1.08814e-01 
 1.05455e-01  3.11173e-01  5.87782e-01  4.28352e-01  5.38406e-01  1.09069e-01 
 1.06366e-01  3.11458e-01  5.86569e-01  4.28247e-01  5.37096e-01  1.09304e-01 
 1.36140e-04  2.46593e-01  7.00293e-01  0.00000e+00  0.00000e+00  2.63302e-17 
 1.21912e-03  2.49290e-01  6.95638e-01  0.00000e+00  0.00000e+00  2.10686e-03 
 3.07365e-03  2.52121e-01  6.91223e-01  0.00000e+00  0.00000e+00  4.73219e-03 
 5.41087e-03  2.54965e-01  6.87020e-01  0.00000e+00  0.00000e+00  7.62580e-03 
 5.54920e-03  2.55120e-01  6.86794e-01  3.98880e-01  0.00000e+00  7.78915e-03 
 7.43170e-03  2.57129e-01  6.82473e-01  4.00673e-01  0.00000e+00  1.12074e-02 
 9.78612e-03  2.59370e-01  6.78224e-01  4.02598e-01  0.00000e+00  1.49188e-02 
 1.23910e-02  2.61660e-01  6.74249e-01  4.04502e-01  0.00000e+00  1.86383e-02 
 1.51560e-02  2.63952e-01  6.70501e-01  4.06352e-01  0.00000e+00  2.23051e-02 
 1.80156e-02  2.66212e-01  6.66943e-01  4.08126e-01  0.00000e+00  2.58795e-02 
 2.09217e-02  2.68418e-01  6.63549e-01  4.09813e-01  0.00000e+00  2.93358e-02 
 2.38394e-02  2.70555e-01  6.60295e-01  4.11405e-01  0.00000e+00  3.26587e-02 
 2.67428e-02  2.72614e-01  6.57163e-01  4.12897e-01  0.00000e+00  3.58398e-02 
 2.96132e-02  2.74590e-01  6.54139e-01  4.14291e-01  0.00000e+00  3.88756e-02 
 3.09136e-02  2.75466e-01  6.52786e-01  4.14896e-01  6.03896e-01  4.02179e-02 
 3.23142e-02  2.76360e-01  6.51122e-01  4.15470e-01  6.02402e-01  4.20647e-02 
 3.48962e-02  2.77982e-01  6.48141e-01  4.16493e-01  5.99710e-01  4.53546e-02 
 3.74623e-02  2.79562e-01  6.45263e-01  4.17465e-01  5.97091e-01  4.84911e-02 
 4.00012e-02  2.81093e-01  6.42477e-01  4.18384e-01  5.94538e-01  5.14766e-02 
 4.25044e-02  2.82573e-01  6.39773e-01  4.19247e-01  5.92041e-01  5.43147e-02 
 4.49652e-02  2.83998e-01  6.37143e-01  4.20054e-01  5.89594e-01  5.70099e-02 
 4.73788e-02  2.85368e-01  6.34580e-01  4.20803e-01  5.87193e-01  5.95672e-02 
 4.97415e-02  2.86681e-01  6.32078e-01  4.21495e-01  5.84832e-01  6.19919e-02 
 5.20509e-02  2.87937e-01  6.29632e-01  4.22132e-01  5.82507e-01  6.42897e-02 
 5.43053e-02  2.89138e-01  6.27236e-01  4.22713e-01  5.80217e-01  6.64660e-02 
 5.65035e-02  2.90283e-01  6.24889e-01  4.23242e-01  5.77957e-01  6.85266e-02 
 5.86452e-02  2.91373e-01  6.22585e-01  4.23719e-01  5.75727e-01  7.04768e-02 
 6.07302e-02  2.92410e-01  6.20322e-01  4.24146e-01  5.73523e-01  7.23220e-02 
 6.27589e-02  2.93396e-01  6.18098e-01  4.24525e-01  5.71345e-01  7.40674e-02 
 6.47317e-02  2.94332e-01  6.15910e-01  4.24857e-01  5.69191e-01  7.57180e-02 
 6.66496e-02  2.95218e-01  6.13756e-01  4.25146e-01  5.67059e-01  7.72785e-02 
 6.85133e-02  2.96058e-01  6.11635e-01  4.25391e-01  5.64950e-01  7.87536e-02 
 7.03240e-02  2.96852e-01  6.09544e-01  4.25596e-01  5.62862e-01  8.01476e-02 
 7.20827e-02  2.97602e-01  6.07483e-01  4.25761e-01  5.60794e-01  8.14647e-02 
 7.37907e-02  2.98311e-01  6.05450e-01  4.25890e-01  5.58746e-01  8.27089e-02 
 7.54493e-02  2.98978e-01  6.03445e-01  4.25983e-01  5.56718e-01  8.38838e-02 
 7.70596e-02  2.99606e-01  6.01465e-01  4.26042e-01  5.54707e-01  8.49931e-02 
 7.86231e-02  3.00197e-01  5.99510e-01  4.26068e-01  5.52715e-01  8.60401e-02 
 8.01411e-02  3.00752e-01  5.97579e-01  4.26064e-01  5.50741e-01  8.70280e-02 
 8.16148e-02  3.01271e-01  5.95671e-01  4.26030e-01  5.48784e-01  8.79599e-02 
 8.30455e-02  3.01758e-01  5.93786e-01  4.25968e-01  5.46845e-01  8.88385e-02 
 8.44345e-02  3.02213e-01  5.91923e-01  4.25879e-01  5.44922e-01  8.96667e-02 
 8.57831e-02  3.02636e-01  5.90081e-01  4.25765e-01  5.43016e-01  9.04469e-02 
 8.70924e-02  3.03031e-01  5.88260e-01  4.25627e-01  5.41126e-01  9.11816e-02 
 8.83637e-02  3.03397e-01  5.86459e-01  4.25466e-01  5.39252e-01  9.18731e-02 
 8.95982e-02  3.03736e-01  5.84677e-01  4.25283e-01  5.37394e-01  9.25235e-02 
 9.07970e-02  3.04049e-01  5.82914e-01  4.25080e-01  5.35551e-01  9.31349e-02 
 9.08088e-02  3.04052e-01  5.82897e-01  4.25077e-01  5.35533e-01  9.31408e-02 
 9.19565e-02  3.04337e-01  5.81183e-01  4.24859e-01  5.33737e-01  9.35938e-02 
 9.30833e-02  3.04601e-01  5.79466e-01  4.24618e-01  5.31935e-01  9.40202e-02 
 9.41786e-02  3.04841e-01  5.77763e-01  4.24359e-01  5.30143e-01  9.44167e-02 
 9.52432e-02  3.05059e-01  5.76074e-01  4.24081e-01  5.28363e-01  9.47849e-02 
 9.62781e-02  3.05255e-01  5.74398e-01  4.23785e-01  5.26594e-01  9.51259e-02 
 9.72841e-02  3.05431e-01  5.72736e-01  4.23474e-01  5.24836e-01  9.54412e-02 
 9.82620e-02  3.05586e-01  5.71087e-01  4.23146e-01  5.23089e-01  9.57320e-02 
 9.92126e-02  3.05722e-01  5.69451e-01  4.22803e-01  5.21354e-01  9.59993e-02 
 1.00137e-01  3.05839e-01  5.67828e-01  4.22446e-01  5.19629e-01  9.62443e-02 
 1.01035e-01  3.05939e-01  5.66218e-01  4.22075e-01  5.17916e-01  9.64681e-02 
 1.01909e-01  3.06021e-01  5.64620e-01  4.21691e-01  5.16213e-01  9.66716e-02 
 1.02758e-01  3.06087e-01  5.63035e-01  4.21294e-01  5.14522e-01  9.68558e-02 
 1.03584e-01  3.06137e-01  5.61463e-01  4.20886e-01  5.12841e-01  9.70216e-02 
 1.04387e-01  3.06172e-01  5.59902e-01  4.20466e-01  5.11172e-01  9.71699e-02 
 1.05168e-01  3.06192e-01  5.58354e-01  4.20036e-01  5.09514e-01  9.73014e-02 
 4.00215e-04  2.64086e-01  7.25364e-01  0.00000e+00  0.00000e+00  2.39433e-17 
